binID,chr,start,end,count,blID,blType
234,chr3,4916700,4922500,882,hsHSR_207,2
235,chr3,14091000,14092500,314,hsHSR_208,2
236,chr3,15187200,15207800,4754,hsHSR_209,2
237,chr3,15592100,15603300,3824,hsHSR_210,2
238,chr3,16176800,16179200,25,hsHSR_211,2
239,chr3,16679700,16682500,691,hsHSR_212,2
240,chr3,19499700,19504000,786,hsHSR_213,2
241,chr3,19624000,19627100,525,hsHSR_214,2
242,chr3,21983200,21988100,867,hsHSR_215,2
243,chr3,24053500,24054900,420,hsHSR_216,2
244,chr3,26384800,26404100,2390,hsHSR_217,2
245,chr3,29993900,29999900,1345,hsHSR_218,2
246,chr3,36987500,36995000,4727,hsHSR_219,2
247,chr3,38083400,38085400,229,hsHSR_220,2
248,chr3,38406100,38430900,6196,hsHSR_221,2
249,chr3,39366700,39386000,3635,hsHSR_222,2
250,chr3,40219400,40240500,3045,hsHSR_223,2
251,chr3,49671000,49696700,5271,hsHSR_224,2
252,chr3,51457800,51462000,1372,hsHSR_225,2
253,chr3,57326800,57328500,361,hsHSR_226,2
254,chr3,65124100,65126100,667,hsHSR_227,2
255,chr3,65510000,65513900,746,hsHSR_228,2
256,chr3,65697400,65699300,372,hsHSR_229,2
257,chr3,66273800,66275200,300,hsHSR_230,2
258,chr3,68076400,68077800,216,hsHSR_231,2
259,chr3,69047300,69053600,1503,hsHSR_232,2
260,chr3,69475300,69479700,1105,hsHSR_233,2
261,chr3,75630100,75707800,4954,hsHSR_234,2
262,chr3,75736400,75754600,851,hsHSR_235,2
263,chr3,78948800,78950500,337,hsHSR_236,2
264,chr3,80876000,80894000,1926,hsHSR_237,2
265,chr3,89345600,89370500,2667,hsHSR_238,2
266,chr3,90156400,90175500,1964,hsHSR_239,2
267,chr3,90455400,91297100,9007,hsHSR_240,2
268,chr3,91516200,93749200,32766,hsHSR_241,2
269,chr3,96616300,96619300,182,hsHSR_242,2
270,chr3,97905100,97923200,2504,hsHSR_243,2
271,chr3,101674800,101698400,6571,hsHSR_244,2
272,chr3,103224300,103236500,1384,hsHSR_245,2
273,chr3,106665700,106669700,794,hsHSR_246,2
274,chr3,106975900,106979600,605,hsHSR_247,2
275,chr3,108751100,108755100,613,hsHSR_248,2
276,chr3,111019500,111024600,872,hsHSR_249,2
277,chr3,121933800,121936400,517,hsHSR_250,2
278,chr3,122414300,122417500,515,hsHSR_251,2
279,chr3,122735500,122796600,14461,hsHSR_252,2
280,chr3,122837000,122838700,491,hsHSR_253,2
281,chr3,133177100,133179800,1054,hsHSR_254,2
282,chr3,133551500,133579500,9579,hsHSR_255,2
283,chr3,135437200,135439100,267,hsHSR_256,2
284,chr3,136954600,136969200,1953,hsHSR_257,2
285,chr3,137168400,137169900,425,hsHSR_258,2
286,chr3,138575800,138595900,4889,hsHSR_259,2
287,chr3,139190800,139194700,1205,hsHSR_260,2
288,chr3,153236200,153241300,987,hsHSR_261,2
289,chr3,155544100,155546700,662,hsHSR_262,2
290,chr3,156279000,156283500,952,hsHSR_263,2
291,chr3,157080800,157093400,520,hsHSR_264,2
292,chr3,158511300,158513100,452,hsHSR_265,2
293,chr3,160941200,160948700,687,hsHSR_266,2
294,chr3,161001900,161014100,2456,hsHSR_267,2
295,chr3,165573100,165591000,2067,hsHSR_268,2
296,chr3,166228200,166232400,711,hsHSR_269,2
297,chr3,168012100,168016800,878,hsHSR_270,2
298,chr3,170567000,170569900,752,hsHSR_271,2
299,chr3,170864300,170881400,3956,hsHSR_272,2
300,chr3,171626600,171637700,1995,hsHSR_273,2
301,chr3,174829200,174831800,958,hsHSR_274,2
302,chr3,176828700,176833000,647,hsHSR_275,2
303,chr3,177660600,177664000,1052,hsHSR_276,2
304,chr3,178926800,178941300,4125,hsHSR_277,2
305,chr3,183016900,183019100,16,hsHSR_278,2
306,chr3,183955400,183958700,17,hsHSR_279,2
307,chr3,187893900,187896100,371,hsHSR_280,2
308,chr3,192739300,192742700,634,hsHSR_281,2
309,chr3,194323600,194334900,666,hsHSR_282,2
310,chr3,195477900,195507300,249,hsHSR_283,2
311,chr3,195616000,195750100,21950,hsHSR_284,2
312,chr3,195775500,195791400,111,hsHSR_285,2
313,chr3,195914100,196028300,14093,hsHSR_286,2
314,chr3,196249400,196251900,23,hsHSR_287,2
315,chr3,196897800,196899800,467,hsHSR_288,2
316,chr3,197030600,197035800,220,hsHSR_289,2
317,chr3,197383400,197428800,8658,hsHSR_290,2
318,chr3,197454700,197460800,1295,hsHSR_291,2
319,chr3,197598400,197680900,11164,hsHSR_292,2
320,chr3,198099800,198295500,9768,hsHSR_293,2
321,chr4,0,69200,8168,hsHSR_294,2
322,chr4,554100,556500,25,hsHSR_295,2
323,chr4,1427000,1468900,3836,hsHSR_296,2
324,chr4,6002700,6005700,48,hsHSR_297,2
325,chr4,7863000,7865000,148,hsHSR_298,2
326,chr4,9212700,9369600,1161,hsHSR_299,2
327,chr4,40291700,40318200,6828,hsHSR_300,2
328,chr4,49077200,51816100,47271,hsHSR_301,2
329,chr4,55327200,55329200,895,hsHSR_302,2
330,chr4,77994000,78009600,2542,hsHSR_303,2
331,chr4,119274400,119301700,2943,hsHSR_304,2
332,chr4,146285100,146305300,1538,hsHSR_305,2
333,chr4,162420500,162422400,18,hsHSR_306,2
334,chr4,166554300,166581300,2488,hsLM_28,1
335,chr4,181238800,181242300,273,hsLM_29,1
336,chr4,189232500,189236300,771,hsHSR_307,2
337,chr4,189834900,189849700,1935,hsHSR_308,2
338,chr4,189877500,190023700,16728,hsHSR_309,2
339,chr4,190048600,190214500,5858,hsHSR_310,2
340,chr5,0,44100,3247,hsHSR_311,2
341,chr5,548300,564100,2018,hsHSR_312,2
342,chr5,647600,651700,28,hsHSR_313,2
343,chr5,1326100,1334600,135,hsHSR_314,2
344,chr5,2144600,2147800,59,hsHSR_315,2
345,chr5,2489800,2491700,24,hsHSR_316,2
346,chr5,3322100,3325100,25,hsHSR_317,2
347,chr5,6967700,6971700,639,hsHSR_318,2
348,chr5,17516800,17600200,1401,hsHSR_319,2
349,chr5,21477600,21497600,3165,hsHSR_320,2
350,chr5,25381400,25384300,605,hsHSR_321,2
351,chr5,34177900,34244800,3834,hsHSR_322,2
352,chr5,45522900,45525200,594,hsHSR_323,2
353,chr5,45743000,45744800,492,hsHSR_324,2
354,chr5,46433900,46687700,1945,hsHSR_325,2
355,chr5,46708100,50165300,34330,hsHSR_326,2
356,chr5,60759700,60762500,227,hsHSR_327,2
357,chr5,63320900,63335500,2116,hsHSR_328,2
358,chr5,69540700,71359500,161287,hsHSR_329,2
359,chr5,71850000,71852800,488,hsHSR_330,2
360,chr5,74685400,74712400,8481,hsHSR_331,2
361,chr5,78452400,78457600,906,hsHSR_332,2
362,chr5,78848400,78872800,6172,hsHSR_333,2
363,chr5,80649100,80653100,652,hsHSR_334,2
364,chr5,85641800,85662700,2560,hsHSR_335,2
365,chr5,93947500,93948900,301,hsHSR_336,2
366,chr5,94567100,94570400,61,hsHSR_337,2
367,chr5,100045500,100076300,4212,hsHSR_338,2
368,chr5,106425500,106429500,669,hsHSR_339,2
369,chr5,109259500,109265400,1005,hsHSR_340,2
370,chr5,111302100,111308300,1031,hsHSR_341,2
371,chr5,114156700,114158300,374,hsHSR_342,2
372,chr5,119904000,119905600,316,hsHSR_343,2
373,chr5,123760300,123762200,362,hsHSR_344,2
374,chr5,134922500,134929400,1552,hsHSR_345,2
375,chr5,139005500,139011600,1268,hsHSR_346,2
376,chr5,146610000,146615500,917,hsHSR_347,2
377,chr5,153071100,153077000,1050,hsHSR_348,2
378,chr5,156658300,156665400,465,hsHSR_349,2
379,chr5,161606000,161611700,1079,hsHSR_350,2
380,chr5,171083900,171090200,1150,hsHSR_351,2
381,chr5,175904500,176118000,30711,hsHSR_352,2
382,chr5,176590700,176593000,24,hsHSR_353,2
383,chr5,177636700,177684700,14604,hsHSR_354,2
384,chr5,177960500,177981400,2325,hsHSR_355,2
385,chr5,178584600,178586600,39,hsHSR_356,2
386,chr5,181172600,181538200,41254,hsHSR_357,2
387,chr6,256500,382800,13144,hsHSR_358,2
388,chr6,861500,864200,33,hsHSR_359,2
389,chr6,1052800,1054800,503,hsHSR_360,2
390,chr6,26669200,26832300,6351,hsHSR_361,2
391,chr6,33484600,33486400,957,hsHSR_362,2
392,chr6,34070600,34074000,19,hsHSR_363,2
393,chr6,38262000,38301600,8009,hsHSR_364,2
394,chr6,39455800,39460500,721,hsHSR_365,2
395,chr6,44043600,44080000,5334,hsHSR_366,2
396,chr6,44180600,44182900,290,hsHSR_367,2
397,chr6,51874900,51901300,3838,hsHSR_368,2
398,chr6,54961900,54967400,1018,hsHSR_369,2
399,chr6,58432200,60242300,14418,hsHSR_370,2
400,chr6,61321800,61493000,2327,hsHSR_371,2
401,chr6,61573200,61575100,512,hsLM_30,1
402,chr6,61661900,61673400,704,hsHSR_372,2
403,chr6,103709000,103715100,1008,hsHSR_373,2
404,chr6,115254900,115256800,465,hsHSR_374,2
405,chr6,143799900,143801800,1114,hsHSR_375,2
406,chr6,156035300,156040100,793,hsHSR_376,2
407,chr6,157309500,157324800,2137,hsHSR_377,2
408,chr6,160611700,160647400,539,hsHSR_378,2
409,chr6,170145300,170147200,61,hsHSR_379,2
410,chr6,170376900,170401000,1485,hsHSR_380,2
411,chr6,170465400,170468400,30,hsHSR_381,2
412,chr7,0,49600,4112,hsHSR_382,2
413,chr7,224500,241300,90,hsHSR_383,2
414,chr7,904700,907100,1869,hsLM_31,1
415,chr7,1271400,1273500,244,hsHSR_384,2
416,chr7,45251000,45253000,264,hsHSR_385,2
417,chr7,56369500,56375600,373,hsHSR_386,2
418,chr7,57485300,57497800,234,hsHSR_387,2
419,chr7,57611600,57637700,599,hsLM_32,1
420,chr7,58031800,60997400,18077,hsHSR_388,2
421,chr7,61017800,61075200,674,hsHSR_389,2
422,chr7,61102900,61725200,7031,hsLM_33,1
423,chr7,62265700,62409500,3305,hsHSR_390,2
424,chr7,62430000,62520600,544,hsHSR_391,2
425,chr7,65488000,65496500,797,hsHSR_392,2
426,chr7,100951400,100968300,841,hsHSR_393,2
427,chr7,100991500,101004600,176,hsHSR_394,2
428,chr7,102474700,102686400,52176,hsHSR_395,2
429,chr7,142665100,142668500,38,hsHSR_396,2
430,chr7,144180800,144377300,18113,hsLM_34,1
431,chr7,145996400,146018600,1273,hsHSR_397,2
432,chr7,152375800,152435100,17537,hsHSR_398,2
433,chr7,158131400,158156200,1983,hsHSR_399,2
434,chr7,158594300,158596200,253,hsHSR_400,2
435,chr7,158893100,158918100,3967,hsHSR_401,2
436,chr7,159334900,159345900,24,hsHSR_402,2
437,chr8,7209800,7914700,34679,hsHSR_403,2
438,chr8,7940500,8075700,6278,hsHSR_404,2
439,chr8,8128200,8204600,11014,hsHSR_405,2
440,chr8,12136900,12614300,48362,hsHSR_406,2
441,chr8,43236700,43262600,2397,hsHSR_407,2
442,chr8,43937900,45969600,12561,hsHSR_408,2
443,chr8,46829400,46832000,151,hsHSR_409,2
444,chr8,57204900,57216100,159,hsHSR_410,2
445,chr8,59168700,59170400,376,hsHSR_411,2
446,chr8,67584500,67592700,911,hsHSR_412,2
447,chr8,69688400,69691100,393,hsHSR_413,2
448,chr8,71406700,71412400,982,hsHSR_414,2
449,chr8,75444100,75448200,695,hsHSR_415,2
450,chr8,81841500,81851900,2089,hsHSR_416,2
451,chr8,85642100,85829300,5955,hsHSR_417,2
452,chr8,88685900,88691700,983,hsHSR_418,2
453,chr8,96171200,96173100,29,hsHSR_419,2
454,chr8,99494900,99496800,234,hsHSR_420,2
455,chr8,105789200,105793800,963,hsHSR_421,2
456,chr8,141491400,141493500,17,hsHSR_422,2
457,chr8,141871100,141875200,33,hsHSR_423,2
458,chr8,143641400,143670500,5551,hsHSR_424,2
459,chr8,144124800,144137600,6052,hsHSR_425,2
460,chr9,319900,322400,32,hsHSR_426,2
461,chr9,33656600,33660000,75,hsHSR_427,2
462,chr9,35912600,35915300,158,hsHSR_428,2
463,chr9,38824200,39089400,35196,hsHSR_429,2
464,chr9,39846200,40771100,41563,hsHSR_430,2
465,chr9,40792500,41323100,31158,hsHSR_431,2
466,chr9,41492300,41635600,7608,hsHSR_432,2
467,chr9,41661300,42119600,42739,hsLM_35,1
468,chr9,42364000,42410600,6275,hsHSR_433,2
469,chr9,42899400,42901300,650,hsHSR_434,2
470,chr9,43263100,61518900,70721,hsHSR_435,2
471,chr9,61735300,63548000,106083,hsHSR_436,2
472,chr9,63761400,64027300,13642,hsHSR_437,2
473,chr9,64135000,65390600,40912,hsHSR_438,2
474,chr9,65579400,66874600,84866,hsHSR_439,2
475,chr9,66959000,68398100,97574,hsHSR_440,2
476,chr9,70037200,70039600,308,hsHSR_441,2
477,chr9,76174300,76176200,164,hsHSR_442,2
478,chr9,83222900,83226900,619,hsHSR_443,2
479,chr9,85071600,85075100,632,hsHSR_444,2
480,chr9,85164800,85166100,214,hsHSR_445,2
481,chr9,108502000,108506600,752,hsHSR_446,2
482,chr9,134164500,134185500,1924,hsHSR_447,2
483,chr9,137326800,137330600,933,hsHSR_448,2
484,chr9,137715200,137722200,610,hsLM_36,1
485,chr9,137841200,137846800,881,hsLM_37,1
486,chr9,138222000,138394700,7986,hsHSR_449,2
12,chr10,0,45700,3158,hsLM_3,1
13,chr10,38481300,38596500,1822,hsHSR_10,2
14,chr10,38782600,38967900,4268,hsHSR_11,2
15,chr10,39901300,41712900,13998,hsHSR_12,2
16,chr10,41838900,42107300,14214,hsHSR_13,2
17,chr10,42279400,42322500,2751,hsHSR_14,2
18,chr10,126946300,126953400,985,hsLM_4,1
19,chr10,133625800,133797400,4143,hsHSR_15,2
20,chr11,0,194500,6518,hsLM_5,1
21,chr11,518900,520700,222,hsLM_6,1
22,chr11,584400,586500,1226,hsHSR_16,2
23,chr11,964100,966000,70,hsLM_7,1
24,chr11,1015700,1019300,61,hsHSR_17,2
25,chr11,1091000,1098200,40,hsLM_8,1
26,chr11,3652800,3655600,1229,hsHSR_18,2
27,chr11,10506900,10511100,129,hsHSR_19,2
28,chr11,28206300,28236700,3243,hsHSR_20,2
29,chr11,50813600,54383000,18783,hsHSR_21,2
30,chr11,61084500,61130400,6086,hsHSR_22,2
31,chr11,70370400,70372400,323,hsHSR_23,2
32,chr11,73509800,73511700,143,hsHSR_24,2
33,chr11,77885600,77887600,653,hsHSR_25,2
34,chr11,93417500,93427700,1798,hsHSR_26,2
35,chr11,94232700,94240400,1635,hsHSR_27,2
36,chr11,103408700,103410600,40,hsHSR_28,2
37,chr11,121175000,121187000,2367,hsHSR_29,2
38,chr11,131679500,131681500,11,hsHSR_30,2
39,chr11,135075600,135086600,9,hsHSR_31,2
40,chr12,0,77800,9640,hsHSR_32,2
41,chr12,371800,422400,16393,hsHSR_33,2
42,chr12,2254900,2257000,64,hsHSR_34,2
43,chr12,2519800,2540500,746,hsLM_9,1
44,chr12,5928900,5933000,40,hsLM_10,1
45,chr12,20550500,20552400,28,hsLM_11,1
46,chr12,20768400,20770300,684,hsHSR_35,2
47,chr12,29790400,29834600,6577,hsHSR_36,2
48,chr12,34715400,37269100,14796,hsHSR_37,2
49,chr12,41362700,41364600,14,hsHSR_38,2
50,chr12,61471100,61473000,711,hsHSR_39,2
51,chr12,66473900,66475800,1108,hsHSR_40,2
52,chr12,101147000,101155000,1335,hsHSR_41,2
53,chr12,113079600,113081500,674,hsHSR_42,2
54,chr12,124430500,124440300,864,hsHSR_43,2
55,chr12,124905900,124941800,15552,hsHSR_44,2
56,chr12,130386400,130394100,137,hsHSR_45,2
57,chr12,131475300,131478600,557,hsHSR_46,2
58,chr12,131576000,131589700,301,hsHSR_47,2
59,chr12,132223300,132243400,111,hsHSR_48,2
60,chr12,132455100,132465200,981,hsHSR_49,2
61,chr12,133249000,133275300,1588,hsHSR_50,2
62,chr13,16087600,16165300,526,hsHSR_51,2
63,chr13,16226300,18171400,7773,hsHSR_52,2
64,chr13,18211000,18216100,372,hsHSR_53,2
65,chr13,57140500,57172500,307,hsHSR_54,2
66,chr13,109423200,109425200,55,hsHSR_55,2
67,chr13,114353300,114364300,125,hsLM_12,1
68,chr14,0,18670900,41955,hsHSR_56,2
69,chr14,18695400,19724300,55443,hsHSR_57,2
70,chr14,23033300,23098600,12818,hsHSR_58,2
71,chr14,26629300,26634900,1064,hsHSR_59,2
72,chr14,31793800,31798100,660,hsHSR_60,2
73,chr14,32483400,32486000,1559,hsHSR_61,2
74,chr14,34537100,34562600,11225,hsHSR_62,2
75,chr14,35947200,35950000,413,hsHSR_63,2
76,chr14,37351000,37356700,1241,hsHSR_64,2
77,chr14,44025100,44027200,510,hsHSR_65,2
78,chr14,44705100,44709900,667,hsHSR_66,2
79,chr14,45477100,45482500,850,hsHSR_67,2
80,chr14,46865300,46866500,226,hsHSR_68,2
81,chr14,54235600,54240000,1064,hsHSR_69,2
82,chr14,57112100,57118100,1094,hsHSR_70,2
83,chr14,74711700,74729000,5321,hsHSR_71,2
84,chr14,86074000,86076000,421,hsHSR_72,2
85,chr14,86593300,86595200,619,hsHSR_73,2
86,chr14,88443700,88458100,3803,hsHSR_74,2
87,chr14,100525900,100527800,17,hsHSR_75,2
88,chr14,101267600,101272200,781,hsHSR_76,2
89,chr14,101674400,101676400,628,hsHSR_77,2
90,chr14,104288100,104290200,14,hsHSR_78,2
91,chr14,105215000,105240900,1759,hsHSR_79,2
92,chr14,105568500,105583900,164,hsHSR_80,2
93,chr14,105616500,105618600,33,hsHSR_81,2
94,chr14,106326900,106367700,1294,hsHSR_82,2
95,chr15,0,17035000,972,hsHSR_83,2
96,chr15,17058500,19790100,9234,hsHSR_84,2
97,chr15,20005600,22606300,210353,hsHSR_85,2
98,chr15,23125400,23357400,13589,hsHSR_86,2
99,chr15,25757700,25759100,94,hsLM_13,1
100,chr15,28304900,28683400,36877,hsHSR_87,2
101,chr15,30066300,30627500,53488,hsHSR_88,2
102,chr15,30844100,30859900,2503,hsHSR_89,2
103,chr15,32153700,32626200,46288,hsHSR_90,2
104,chr15,54925700,54932200,1161,hsHSR_91,2
105,chr15,56311200,56314600,586,hsHSR_92,2
106,chr15,72635200,72687100,7145,hsHSR_93,2
107,chr15,74068100,74102000,2081,hsHSR_94,2
108,chr15,75254100,75299800,2211,hsHSR_95,2
109,chr15,77698600,77700600,13,hsHSR_96,2
110,chr15,82321000,82374600,4185,hsHSR_97,2
111,chr15,82421200,82541700,9139,hsHSR_98,2
112,chr15,84405300,84524700,9325,hsHSR_99,2
113,chr15,101752300,101764800,151,hsLM_14,1
114,chr15,101892700,101991100,5720,hsHSR_100,2
115,chr16,29430800,29566900,46844,hsLM_15,1
116,chr16,34061400,34121400,1269,hsHSR_101,2
117,chr16,34272000,34633100,21987,hsHSR_102,2
118,chr16,34657200,34672500,145,hsHSR_103,2
119,chr16,34694600,34772000,594,hsHSR_104,2
120,chr16,34832600,34922100,1033,hsHSR_105,2
121,chr16,34945600,35072500,9622,hsLM_16,1
122,chr16,36166300,36202400,250,hsHSR_106,2
123,chr16,36225200,46423000,27977,hsHSR_107,2
124,chr16,46449700,46467000,1123,hsHSR_108,2
125,chr16,90100500,90338300,8603,hsLM_17,1
126,chr17,0,137600,3749,hsHSR_109,2
127,chr17,294900,317900,723,hsHSR_110,2
128,chr17,448200,510900,3861,hsHSR_111,2
129,chr17,1061500,1066100,408,hsHSR_112,2
130,chr17,1307700,1312000,93,hsLM_18,1
131,chr17,19025700,19237400,54609,hsHSR_113,2
132,chr17,21783300,22054000,5643,hsHSR_114,2
133,chr17,22520400,22527300,95,hsHSR_115,2
134,chr17,22745200,26629800,14751,hsHSR_116,2
135,chr17,26766800,26987200,4526,hsHSR_117,2
136,chr17,43227600,43324300,26266,hsHSR_118,2
137,chr17,45511500,45641300,42747,hsLM_19,1
138,chr17,53104900,53107300,15,hsHSR_119,2
139,chr18,0,64600,4390,hsHSR_120,2
140,chr18,105200,113200,3047,hsHSR_121,2
141,chr18,971000,976500,1123,hsHSR_122,2
142,chr18,2841300,2861500,9318,hsHSR_123,2
143,chr18,15367200,20940300,25711,hsHSR_124,2
144,chr18,46961600,47031700,251,hsHSR_125,2
145,chr18,47852300,47854300,196,hsLM_20,1
146,chr18,52791800,52793800,59,hsHSR_126,2
147,chr18,74615900,74618100,132,hsHSR_127,2
148,chr18,76966200,76968500,90,hsHSR_128,2
149,chr18,78436900,78438700,48,hsLM_21,1
150,chr18,79013800,79040300,3452,hsHSR_129,2
151,chr18,79617800,79621500,664,hsHSR_130,2
152,chr18,80257400,80373200,618,hsHSR_131,2
153,chr19,0,271200,12007,hsHSR_132,2
154,chr19,7019100,7061300,6176,hsHSR_133,2
155,chr19,7449400,7452000,704,hsHSR_134,2
156,chr19,8740100,8800500,3983,hsHSR_135,2
157,chr19,24330100,27274500,26262,hsHSR_136,2
158,chr19,27337600,27427400,2357,hsHSR_137,2
159,chr19,34386800,34393500,600,hsHSR_138,2
160,chr19,34860600,34866200,1152,hsHSR_139,2
161,chr19,36267900,36313700,1283,hsHSR_140,2
162,chr19,37264900,37304300,1211,hsHSR_141,2
163,chr19,44393300,44416700,3300,hsHSR_142,2
164,chr19,47903000,47959700,4597,hsHSR_143,2
165,chr19,50090500,50140400,4310,hsHSR_144,2
166,chr19,58538700,58617600,12765,hsHSR_145,2
210,chr20,0,67900,129,hsHSR_183,2
211,chr20,26364200,28916900,34481,hsHSR_184,2
212,chr20,28939400,29264700,9775,hsHSR_185,2
213,chr20,30995400,31246000,4814,hsHSR_186,2
214,chr20,47893800,47900200,238,hsHSR_187,2
215,chr21,0,8679600,205847,hsHSR_188,2
216,chr21,9159900,9735300,42237,hsHSR_189,2
217,chr21,10013900,10069600,4700,hsHSR_190,2
218,chr21,10094700,10505100,31352,hsHSR_191,2
219,chr21,10650900,12965800,14886,hsHSR_192,2
220,chr21,43212400,43280900,1526,hsHSR_193,2
221,chr21,46682700,46709900,555,hsHSR_194,2
222,chr22,10687700,11428100,41107,hsHSR_195,2
223,chr22,11496900,11873100,16722,hsHSR_196,2
224,chr22,11976900,15154400,46796,hsHSR_197,2
225,chr22,16258000,16385800,1615,hsHSR_198,2
226,chr22,18175900,18947300,55640,hsHSR_199,2
227,chr22,20337400,20343300,151,hsHSR_200,2
228,chr22,21113500,21554000,59112,hsHSR_201,2
229,chr22,49972700,49975300,69,hsHSR_202,2
230,chr22,50642800,50644900,507,hsHSR_203,2
231,chr22,50786600,50818400,889,hsHSR_204,2
