binID,chr,start,end,count,blID,blType
348,chr5,17516800,17600200,99,hsHSR_319,2
349,chr5,21477600,21497600,182,hsHSR_320,2
350,chr5,25381400,25384300,56,hsHSR_321,2
351,chr5,34177900,34244800,164,hsHSR_322,2
352,chr5,45522900,45525200,15,hsHSR_323,2
353,chr5,45743000,45744800,24,hsHSR_324,2
354,chr5,46433900,46687700,39,hsHSR_325,2
355,chr5,46708100,50165300,1057,hsHSR_326,2
356,chr5,60759700,60762500,33,hsHSR_327,2
357,chr5,63320900,63335500,71,hsHSR_328,2
358,chr5,69540700,71359500,9991,hsHSR_329,2
359,chr5,71850000,71852800,24,hsHSR_330,2
360,chr5,74685400,74712400,1006,hsHSR_331,2
361,chr5,78452400,78457600,29,hsHSR_332,2
362,chr5,78848400,78872800,219,hsHSR_333,2
363,chr5,80649100,80653100,315,hsHSR_334,2
364,chr5,85641800,85662700,104,hsHSR_335,2
365,chr5,93947500,93948900,11,hsHSR_336,2
366,chr5,94567100,94570400,87,hsHSR_337,2
367,chr5,100045500,100076300,387,hsHSR_338,2
368,chr5,106425500,106429500,23,hsHSR_339,2
369,chr5,109259500,109265400,49,hsHSR_340,2
370,chr5,111302100,111308300,49,hsHSR_341,2
371,chr5,114156700,114158300,26,hsHSR_342,2
372,chr5,119904000,119905600,10,hsHSR_343,2
373,chr5,123760300,123762200,11,hsHSR_344,2
374,chr5,134922500,134929400,1063,hsHSR_345,2
375,chr5,139005500,139011600,75,hsHSR_346,2
376,chr5,146610000,146615500,29,hsHSR_347,2
377,chr5,153071100,153077000,79,hsHSR_348,2
378,chr5,156658300,156665400,22,hsHSR_349,2
379,chr5,161606000,161611700,50,hsHSR_350,2
380,chr5,171083900,171090200,57,hsHSR_351,2
381,chr5,175904500,176118000,1709,hsHSR_352,2
382,chr5,176590700,176593000,4,hsHSR_353,2
383,chr5,177636700,177684700,559,hsHSR_354,2
384,chr5,177960500,177981400,183,hsHSR_355,2
385,chr5,178584600,178586600,5,hsHSR_356,2
386,chr5,181172600,181538200,1831,hsHSR_357,2
387,chr6,256500,382800,499,hsHSR_358,2
388,chr6,861500,864200,0,hsHSR_359,2
389,chr6,1052800,1054800,26,hsHSR_360,2
390,chr6,26669200,26832300,382,hsHSR_361,2
391,chr6,33484600,33486400,37,hsHSR_362,2
392,chr6,34070600,34074000,3,hsHSR_363,2
393,chr6,38262000,38301600,305,hsHSR_364,2
394,chr6,39455800,39460500,13,hsHSR_365,2
395,chr6,44043600,44080000,100,hsHSR_366,2
396,chr6,44180600,44182900,20,hsHSR_367,2
397,chr6,51874900,51901300,344,hsHSR_368,2
398,chr6,54961900,54967400,41,hsHSR_369,2
399,chr6,58432200,60242300,341,hsHSR_370,2
400,chr6,61321800,61493000,53,hsHSR_371,2
401,chr6,61573200,61575100,59,hsLM_30,1
402,chr6,61661900,61673400,27,hsHSR_372,2
403,chr6,103709000,103715100,76,hsHSR_373,2
404,chr6,115254900,115256800,15,hsHSR_374,2
405,chr6,143799900,143801800,45,hsHSR_375,2
406,chr6,156035300,156040100,24,hsHSR_376,2
407,chr6,157309500,157324800,91,hsHSR_377,2
408,chr6,160611700,160647400,10,hsHSR_378,2
409,chr6,170145300,170147200,0,hsHSR_379,2
410,chr6,170376900,170401000,67,hsHSR_380,2
411,chr6,170465400,170468400,0,hsHSR_381,2
412,chr7,0,49600,78,hsHSR_382,2
413,chr7,224500,241300,5,hsHSR_383,2
414,chr7,904700,907100,0,hsLM_31,1
415,chr7,1271400,1273500,1,hsHSR_384,2
416,chr7,45251000,45253000,37,hsHSR_385,2
417,chr7,56369500,56375600,29,hsHSR_386,2
418,chr7,57485300,57497800,36,hsHSR_387,2
419,chr7,57611600,57637700,41,hsLM_32,1
420,chr7,58031800,60997400,417,hsHSR_388,2
421,chr7,61017800,61075200,26,hsHSR_389,2
422,chr7,61102900,61725200,219,hsLM_33,1
423,chr7,62265700,62409500,124,hsHSR_390,2
424,chr7,62430000,62520600,15,hsHSR_391,2
425,chr7,65488000,65496500,23,hsHSR_392,2
426,chr7,100951400,100968300,139,hsHSR_393,2
427,chr7,100991500,101004600,9,hsHSR_394,2
428,chr7,102474700,102686400,4350,hsHSR_395,2
429,chr7,142665100,142668500,34,hsHSR_396,2
430,chr7,144180800,144377300,896,hsLM_34,1
431,chr7,145996400,146018600,97,hsHSR_397,2
432,chr7,152375800,152435100,1043,hsHSR_398,2
433,chr7,158131400,158156200,110,hsHSR_399,2
434,chr7,158594300,158596200,13,hsHSR_400,2
435,chr7,158893100,158918100,170,hsHSR_401,2
436,chr7,159334900,159345900,1,hsHSR_402,2
437,chr8,7209800,7914700,2377,hsHSR_403,2
438,chr8,7940500,8075700,976,hsHSR_404,2
439,chr8,8128200,8204600,662,hsHSR_405,2
440,chr8,12136900,12614300,2731,hsHSR_406,2
441,chr8,43236700,43262600,55,hsHSR_407,2
442,chr8,43937900,45969600,383,hsHSR_408,2
443,chr8,46829400,46832000,9,hsHSR_409,2
444,chr8,57204900,57216100,7,hsHSR_410,2
445,chr8,59168700,59170400,16,hsHSR_411,2
446,chr8,67584500,67592700,36,hsHSR_412,2
447,chr8,69688400,69691100,28,hsHSR_413,2
448,chr8,71406700,71412400,56,hsHSR_414,2
449,chr8,75444100,75448200,22,hsHSR_415,2
450,chr8,81841500,81851900,56,hsHSR_416,2
451,chr8,85642100,85829300,250,hsHSR_417,2
452,chr8,88685900,88691700,51,hsHSR_418,2
453,chr8,96171200,96173100,2,hsHSR_419,2
454,chr8,99494900,99496800,72,hsHSR_420,2
455,chr8,105789200,105793800,22,hsHSR_421,2
456,chr8,141491400,141493500,0,hsHSR_422,2
457,chr8,141871100,141875200,0,hsHSR_423,2
458,chr8,143641400,143670500,300,hsHSR_424,2
459,chr8,144124800,144137600,359,hsHSR_425,2
460,chr9,319900,322400,0,hsHSR_426,2
461,chr9,33656600,33660000,90,hsHSR_427,2
462,chr9,35912600,35915300,11,hsHSR_428,2
463,chr9,38824200,39089400,1653,hsHSR_429,2
464,chr9,39846200,40771100,1996,hsHSR_430,2
465,chr9,40792500,41323100,1616,hsHSR_431,2
466,chr9,41492300,41635600,353,hsHSR_432,2
467,chr9,41661300,42119600,2002,hsLM_35,1
468,chr9,42364000,42410600,398,hsHSR_433,2
469,chr9,42899400,42901300,18,hsHSR_434,2
470,chr9,43263100,61518900,3444,hsHSR_435,2
471,chr9,61735300,63548000,5794,hsHSR_436,2
472,chr9,63761400,64027300,842,hsHSR_437,2
473,chr9,64135000,65390600,2098,hsHSR_438,2
474,chr9,65579400,66874600,4711,hsHSR_439,2
475,chr9,66959000,68398100,5150,hsHSR_440,2
476,chr9,70037200,70039600,34,hsHSR_441,2
477,chr9,76174300,76176200,13,hsHSR_442,2
478,chr9,83222900,83226900,20,hsHSR_443,2
479,chr9,85071600,85075100,15,hsHSR_444,2
480,chr9,85164800,85166100,5,hsHSR_445,2
481,chr9,108502000,108506600,28,hsHSR_446,2
482,chr9,134164500,134185500,134,hsHSR_447,2
483,chr9,137326800,137330600,12,hsHSR_448,2
484,chr9,137715200,137722200,24,hsLM_36,1
485,chr9,137841200,137846800,30,hsLM_37,1
486,chr9,138222000,138394700,346,hsHSR_449,2
12,chr10,0,45700,98,hsLM_3,1
13,chr10,38481300,38596500,120,hsHSR_10,2
14,chr10,38782600,38967900,250,hsHSR_11,2
15,chr10,39901300,41712900,472,hsHSR_12,2
16,chr10,41838900,42107300,514,hsHSR_13,2
17,chr10,42279400,42322500,138,hsHSR_14,2
18,chr10,126946300,126953400,30,hsLM_4,1
19,chr10,133625800,133797400,251,hsHSR_15,2
20,chr11,0,194500,336,hsLM_5,1
21,chr11,518900,520700,19,hsLM_6,1
22,chr11,584400,586500,45,hsHSR_16,2
23,chr11,964100,966000,6,hsLM_7,1
24,chr11,1015700,1019300,5,hsHSR_17,2
25,chr11,1091000,1098200,2,hsLM_8,1
26,chr11,3652800,3655600,89,hsHSR_18,2
27,chr11,10506900,10511100,337,hsHSR_19,2
28,chr11,28206300,28236700,139,hsHSR_20,2
29,chr11,50813600,54383000,358,hsHSR_21,2
30,chr11,61084500,61130400,277,hsHSR_22,2
31,chr11,70370400,70372400,17,hsHSR_23,2
32,chr11,73509800,73511700,16,hsHSR_24,2
33,chr11,77885600,77887600,20,hsHSR_25,2
34,chr11,93417500,93427700,102,hsHSR_26,2
35,chr11,94232700,94240400,63,hsHSR_27,2
36,chr11,103408700,103410600,8,hsHSR_28,2
37,chr11,121175000,121187000,163,hsHSR_29,2
38,chr11,131679500,131681500,1,hsHSR_30,2
39,chr11,135075600,135086600,1,hsHSR_31,2
40,chr12,0,77800,402,hsHSR_32,2
41,chr12,371800,422400,836,hsHSR_33,2
42,chr12,2254900,2257000,0,hsHSR_34,2
43,chr12,2519800,2540500,45,hsLM_9,1
44,chr12,5928900,5933000,0,hsLM_10,1
45,chr12,20550500,20552400,5,hsLM_11,1
46,chr12,20768400,20770300,83,hsHSR_35,2
47,chr12,29790400,29834600,290,hsHSR_36,2
48,chr12,34715400,37269100,369,hsHSR_37,2
49,chr12,41362700,41364600,34,hsHSR_38,2
50,chr12,61471100,61473000,40,hsHSR_39,2
51,chr12,66473900,66475800,13,hsHSR_40,2
52,chr12,101147000,101155000,43,hsHSR_41,2
53,chr12,113079600,113081500,11,hsHSR_42,2
54,chr12,124430500,124440300,32,hsHSR_43,2
55,chr12,124905900,124941800,513,hsHSR_44,2
56,chr12,130386400,130394100,16,hsHSR_45,2
57,chr12,131475300,131478600,26,hsHSR_46,2
58,chr12,131576000,131589700,14,hsHSR_47,2
59,chr12,132223300,132243400,25,hsHSR_48,2
60,chr12,132455100,132465200,44,hsHSR_49,2
61,chr12,133249000,133275300,50,hsHSR_50,2
62,chr13,16087600,16165300,0,hsHSR_51,2
63,chr13,16226300,18171400,132,hsHSR_52,2
64,chr13,18211000,18216100,21,hsHSR_53,2
65,chr13,57140500,57172500,227,hsHSR_54,2
66,chr13,109423200,109425200,110,hsHSR_55,2
67,chr13,114353300,114364300,2,hsLM_12,1
68,chr14,0,18670900,1875,hsHSR_56,2
69,chr14,18695400,19724300,3135,hsHSR_57,2
70,chr14,23033300,23098600,559,hsHSR_58,2
71,chr14,26629300,26634900,44,hsHSR_59,2
72,chr14,31793800,31798100,29,hsHSR_60,2
73,chr14,32483400,32486000,120,hsHSR_61,2
74,chr14,34537100,34562600,419,hsHSR_62,2
75,chr14,35947200,35950000,18,hsHSR_63,2
76,chr14,37351000,37356700,69,hsHSR_64,2
77,chr14,44025100,44027200,24,hsHSR_65,2
78,chr14,44705100,44709900,35,hsHSR_66,2
79,chr14,45477100,45482500,30,hsHSR_67,2
80,chr14,46865300,46866500,8,hsHSR_68,2
81,chr14,54235600,54240000,36,hsHSR_69,2
82,chr14,57112100,57118100,60,hsHSR_70,2
83,chr14,74711700,74729000,288,hsHSR_71,2
84,chr14,86074000,86076000,27,hsHSR_72,2
85,chr14,86593300,86595200,20,hsHSR_73,2
86,chr14,88443700,88458100,120,hsHSR_74,2
87,chr14,100525900,100527800,0,hsHSR_75,2
88,chr14,101267600,101272200,11,hsHSR_76,2
89,chr14,101674400,101676400,8,hsHSR_77,2
90,chr14,104288100,104290200,0,hsHSR_78,2
91,chr14,105215000,105240900,142,hsHSR_79,2
92,chr14,105568500,105583900,32,hsHSR_80,2
93,chr14,105616500,105618600,0,hsHSR_81,2
94,chr14,106326900,106367700,331,hsHSR_82,2
95,chr15,0,17035000,72,hsHSR_83,2
96,chr15,17058500,19790100,151,hsHSR_84,2
97,chr15,20005600,22606300,11782,hsHSR_85,2
98,chr15,23125400,23357400,687,hsHSR_86,2
99,chr15,25757700,25759100,2,hsLM_13,1
100,chr15,28304900,28683400,2257,hsHSR_87,2
101,chr15,30066300,30627500,2572,hsHSR_88,2
102,chr15,30844100,30859900,137,hsHSR_89,2
103,chr15,32153700,32626200,2946,hsHSR_90,2
104,chr15,54925700,54932200,256,hsHSR_91,2
105,chr15,56311200,56314600,25,hsHSR_92,2
106,chr15,72635200,72687100,336,hsHSR_93,2
107,chr15,74068100,74102000,111,hsHSR_94,2
108,chr15,75254100,75299800,96,hsHSR_95,2
109,chr15,77698600,77700600,0,hsHSR_96,2
110,chr15,82321000,82374600,160,hsHSR_97,2
111,chr15,82421200,82541700,502,hsHSR_98,2
112,chr15,84405300,84524700,422,hsHSR_99,2
113,chr15,101752300,101764800,22,hsLM_14,1
114,chr15,101892700,101991100,241,hsHSR_100,2
115,chr16,29430800,29566900,2274,hsLM_15,1
116,chr16,34061400,34121400,81,hsHSR_101,2
117,chr16,34272000,34633100,1138,hsHSR_102,2
118,chr16,34657200,34672500,8,hsHSR_103,2
119,chr16,34694600,34772000,34,hsHSR_104,2
120,chr16,34832600,34922100,59,hsHSR_105,2
121,chr16,34945600,35072500,652,hsLM_16,1
122,chr16,36166300,36202400,13,hsHSR_106,2
123,chr16,36225200,46423000,544,hsHSR_107,2
124,chr16,46449700,46467000,74,hsHSR_108,2
125,chr16,90100500,90338300,342,hsLM_17,1
126,chr17,0,137600,131,hsHSR_109,2
127,chr17,294900,317900,57,hsHSR_110,2
128,chr17,448200,510900,210,hsHSR_111,2
129,chr17,1061500,1066100,21,hsHSR_112,2
130,chr17,1307700,1312000,6,hsLM_18,1
131,chr17,19025700,19237400,2211,hsHSR_113,2
132,chr17,21783300,22054000,960,hsHSR_114,2
133,chr17,22520400,22527300,286,hsHSR_115,2
134,chr17,22745200,26629800,444,hsHSR_116,2
135,chr17,26766800,26987200,213,hsHSR_117,2
136,chr17,43227600,43324300,755,hsHSR_118,2
137,chr17,45511500,45641300,2138,hsLM_19,1
138,chr17,53104900,53107300,45,hsHSR_119,2
139,chr18,0,64600,191,hsHSR_120,2
140,chr18,105200,113200,144,hsHSR_121,2
141,chr18,971000,976500,82,hsHSR_122,2
142,chr18,2841300,2861500,225,hsHSR_123,2
143,chr18,15367200,20940300,701,hsHSR_124,2
144,chr18,46961600,47031700,35,hsHSR_125,2
145,chr18,47852300,47854300,55,hsLM_20,1
146,chr18,52791800,52793800,1,hsHSR_126,2
147,chr18,74615900,74618100,19,hsHSR_127,2
148,chr18,76966200,76968500,3,hsHSR_128,2
149,chr18,78436900,78438700,4,hsLM_21,1
150,chr18,79013800,79040300,170,hsHSR_129,2
151,chr18,79617800,79621500,17,hsHSR_130,2
152,chr18,80257400,80373200,32,hsHSR_131,2
153,chr19,0,271200,516,hsHSR_132,2
154,chr19,7019100,7061300,319,hsHSR_133,2
155,chr19,7449400,7452000,29,hsHSR_134,2
156,chr19,8740100,8800500,207,hsHSR_135,2
157,chr19,24330100,27274500,756,hsHSR_136,2
158,chr19,27337600,27427400,94,hsHSR_137,2
159,chr19,34386800,34393500,19,hsHSR_138,2
160,chr19,34860600,34866200,56,hsHSR_139,2
161,chr19,36267900,36313700,93,hsHSR_140,2
162,chr19,37264900,37304300,122,hsHSR_141,2
163,chr19,44393300,44416700,182,hsHSR_142,2
164,chr19,47903000,47959700,266,hsHSR_143,2
165,chr19,50090500,50140400,273,hsHSR_144,2
166,chr19,58538700,58617600,670,hsHSR_145,2
210,chr20,0,67900,16,hsHSR_183,2
211,chr20,26364200,28916900,925,hsHSR_184,2
212,chr20,28939400,29264700,549,hsHSR_185,2
213,chr20,30995400,31246000,238,hsHSR_186,2
214,chr20,47893800,47900200,9,hsHSR_187,2
215,chr21,0,8679600,10839,hsHSR_188,2
216,chr21,9159900,9735300,3254,hsHSR_189,2
217,chr21,10013900,10069600,193,hsHSR_190,2
218,chr21,10094700,10505100,1712,hsHSR_191,2
219,chr21,10650900,12965800,439,hsHSR_192,2
220,chr21,43212400,43280900,86,hsHSR_193,2
221,chr21,46682700,46709900,544,hsHSR_194,2
222,chr22,10687700,11428100,1930,hsHSR_195,2
223,chr22,11496900,11873100,770,hsHSR_196,2
224,chr22,11976900,15154400,2008,hsHSR_197,2
225,chr22,16258000,16385800,83,hsHSR_198,2
226,chr22,18175900,18947300,2665,hsHSR_199,2
227,chr22,20337400,20343300,11,hsHSR_200,2
228,chr22,21113500,21554000,2858,hsHSR_201,2
229,chr22,49972700,49975300,5,hsHSR_202,2
230,chr22,50642800,50644900,6,hsHSR_203,2
231,chr22,50786600,50818400,41,hsHSR_204,2
