accession	assay	organism	year	runType	FastQC_Basic_Statistics	FastQC_Per_base_sequence_quality	FastQC_Per_tile_sequence_quality	FastQC_Per_sequence_quality_scores	FastQC_Per_base_sequence_content	FastQC_Per_sequence_GC_content	FastQC_Per_base_N_content	FastQC_Sequence_Length_Distribution	FastQC_Sequence_Duplication_Levels	FastQC_Overrepresented_sequences	FastQC_Adapter_Content	FastQC_Kmer_Content	BowtieSE_no_mapping	BowtieSE_uniquely	BowtieSE_multiple	BowtieSE_overall	BowtieMI_no_mapping	BowtieMI_uniquely	BowtieMI_multiple	BowtieMI_overall	BowtiePE_con_no_mapping	BowtiePE_con_uniquely	BowtiePE_con_multiple	BowtiePE_dis_uniquely	BowtiePE_cod_no_mapping	BowtiePE_cod_uniquely	BowtiePE_cod_multiple	BowtiePE_overall	readsAnno_Promoter	readsAnno_5_UTR	readsAnno_3_UTR	readsAnno_1st_Exon	readsAnno_Other_Exon	readsAnno_1st_Intron	readsAnno_Other_Intron	readsAnno_Downstream	readsAnno_Distal_Intergenic	TSS_-4500	TSS_-3500	TSS_-2500	TSS_-1500	TSS_-500	TSS_+500	TSS_+1500	TSS_+2500	TSS_+3500	TSS_+4500	status
ENCFF000NBH	ChIP-seq	human	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	0.0	1.0	2.0	2.0	0.0	2.0	0.0	12.21	63.72	24.07	87.79	12.21	63.72	24.07	87.79									5.52187982146654	0.30675990394101804	1.85930362276997	0.899116906360632	2.12696272423756	16.85103501235	31.2976729983765	1.03123327760461	40.1060357328931	1.7054	1.8019	2.0082	2.2846	3.4854	3.9289	2.4962	2.0992	1.8906	1.8138	0
ENCFF000NOM	ChIP-seq	human	y2012	single-ended	2.0	2.0	1.0	2.0	1.0	0.0	2.0	2.0	2.0	0.0	1.0	0.0	44.28	41.39	14.32	55.72	44.28	41.39	14.32	55.72									6.3951941143567	0.45642657657974295	1.66984843022398	1.13137553613804	2.02635323701343	17.1612375838414	30.546838204059302	0.949307024952324	39.6634192928351	1.6671	1.7538	1.9085	2.2216	3.7927	5.1367	2.6392	1.9732	1.7881	1.692	0
ENCFF000ONI	ChIP-seq	human	y2012	single-ended	2.0	0.0	2.0	0.0	1.0	1.0	2.0	2.0	2.0	0.0	2.0	1.0	28.99	51.23	19.78	71.01	28.99	51.23	19.78	71.01									3.4065360301997996	0.196229503024357	1.45350286965292	0.610978063617849	1.49889620904549	16.1079180843604	31.452495259653002	0.8271562090658441	44.4462877713804	1.4153	1.5177	1.6234	1.809	2.9218	2.9522	1.9045	1.6644	1.5718	1.5045	0
ENCFF000BIF	ChIP-seq	human	y2010	single-ended	2.0	2.0	2.0	2.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	0.0	22.23	36.52	41.25	77.77	22.23	36.52	41.25	77.77									1.49341357686966	0.089432262951896	0.79152813433778	0.45147510626657106	1.06308657043054	10.6790539118724	21.885232103026	0.551323597491688	62.9954547367535	1.0222	1.0713	1.1413	1.2038	1.3714	1.4736	1.2443	1.1117	1.1012	1.0683	0
ENCFF754VFN	ChIP-seq	human	y2016	single-ended	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	1.77	72.09	26.14	98.23	1.77	72.09	26.14	98.23									2.8109554775376897	0.15593518887159602	1.5159192635757102	0.5906635942105921	1.54024957673298	16.0832418433128	32.4542248281797	0.7672091723269829	44.081601055251895	1.5356	1.6182	1.7213	1.8325	1.9971	1.9745	1.8719	1.7511	1.6529	1.5817	0
ENCFF000YIR	ChIP-seq	human	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	0.0	17.11	61.03	21.85	82.89	17.11	61.03	21.85	82.89									4.710256663294929	0.236227271605852	1.6195651280027	0.668796618393243	1.52848707637398	16.6582373210306	31.4303571575424	0.885389682480942	42.2626830812753	1.499	1.6059	1.7771	1.9917	4.1767	4.3043	2.1278	1.8077	1.6732	1.5929	0
ENCFF000BWE	ChIP-seq	human	y2010	single-ended	2.0	2.0	2.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	2.0	0.0	30.92	47.97	21.11	69.08	30.92	47.97	21.11	69.08									4.39057806499329	0.25057262918383	1.6756034203163899	0.781624943292787	1.7704774924146203	16.9412356665889	30.982800411828197	1.00754445896014	42.1995629124218	1.6376	1.7274	1.9407	2.2103	3.0225	3.1614	2.3413	2.0005	1.8478	1.7147	0
ENCFF002BBM	ChIP-seq	human	y2014	single-ended	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	2.0	2.0	0.0	6.72	74.0	19.29	93.28	6.72	74.0	19.29	93.28									14.9497978941567	1.25155765824752	1.47785183464232	1.78883032060353	1.77213483914507	23.9793378330673	23.507941919839602	0.6551467844603289	30.6174009158377	1.2803	1.4284	1.804	2.869	8.8207	13.3234	6.0709	3.0707	2.2209	1.7811	0
ENCFF000WYN	ChIP-seq	human	y2010	single-ended	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	2.37	73.8	23.83	97.63	2.37	73.8	23.83	97.63									3.4174531410844	0.183138941074543	1.4107736010247702	0.5847364761451469	1.35281314494843	16.346961755155302	31.5062372897047	0.744731485105873	44.4531541657568	1.4333	1.495	1.6433	1.7977	2.3904	2.4118	1.9075	1.7069	1.5930000000000002	1.5143	0
ENCFF522PUA	ChIP-seq	human	y2015	single-ended	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	2.74	71.83	25.43	97.26	2.74	71.83	25.43	97.26									4.26339020178112	0.221307003474458	1.6412406318838	0.632335024756029	1.6139618260801798	16.453221975641902	32.1016166281755	0.800007383736909	42.2729193244701	1.4659	1.5528	1.7202	1.9218	3.5695	3.8212	2.0133	1.7598	1.6403	1.5338	0
ENCFF225JIA	ChIP-seq	human	y2014	single-ended	2.0	2.0	1.0	2.0	0.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	7.21	63.39	29.4	92.79	7.21	63.39	29.4	92.79									4.30938005021925	0.267520148236273	1.5857491037917097	0.6978054083077591	1.81115667458032	16.7227992230229	31.813104381287303	0.866782125316502	41.925702885237996	1.4864	1.5749	1.7158	1.9311	3.7916	4.4454	2.134	1.7932	1.6695	1.5807	0
ENCFF801PXD	ChIP-seq	human	y2016	single-ended	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	0.0	1.41	76.82	21.77	98.59	1.41	76.82	21.77	98.59									13.2788495138027	1.05192129267029	1.5502685030103702	1.6326067485229299	1.73000686821463	19.131291344844602	26.228948520522298	0.75359577142903	34.642511436983106	1.3407	1.4246	1.6223	2.3266	7.2929	11.9748	3.9734	2.0744	1.661	1.4601	0
ENCFF350YIV	ChIP-seq	human	y2015	single-ended	2.0	2.0	1.0	2.0	1.0	1.0	2.0	2.0	1.0	2.0	2.0	0.0	7.51	73.12	19.37	92.49	7.51	73.12	19.37	92.49									11.274487707689099	0.7945451649642851	2.05818450636928	1.39856777524349	1.99688071905736	19.7761810745592	30.7731990259509	0.920758844724118	31.0071951814422	1.4682	1.6264	1.8226	2.3351	5.9553	8.7282	3.2597	2.1913	1.8381	1.6937	0
ENCFF000RZL	ChIP-seq	human	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	4.22	52.94	42.84	95.78	4.22	52.94	42.84	95.78									7.067234606180099	0.405284045013722	2.0434784790058003	1.25006898558578	2.99703487409503	16.8513473512044	31.404446183717397	1.25488543375628	36.7262200414415	1.8758	2.0291	2.2425	2.5231	4.0569	4.9708	2.8684	2.3976	2.1811	2.0462	0
ENCFF000ZMN	ChIP-seq	human	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	12.51	65.16	22.33	87.49	12.51	65.16	22.33	87.49									8.33260884069721	0.37060325637536695	1.56419645005348	0.9083115817055841	1.7111842118564702	16.200295592995502	29.462857789845902	0.9395490083886141	40.5103932680818	1.5507	1.6314	1.7951	2.0892	5.3255	5.7525	2.4801	1.8975	1.7252	1.6124	0
ENCFF000YUM	ChIP-seq	human	y2010	single-ended	2.0	0.0	1.0	2.0	2.0	0.0	2.0	2.0	2.0	0.0	2.0	0.0	42.47	39.56	17.98	57.53	42.47	39.56	17.98	57.53									4.1237488221683805	0.22258871483295198	1.55983788593237	0.709981245587865	1.7865673164223799	16.018510008917698	31.053044587428197	0.9158051116629821	43.60991630704721	1.5306	1.6237	1.808	1.9646	2.6765	3.0805	2.0278	1.8496	1.7026	1.6159	0
ENCFF000VPK	ChIP-seq	human	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	4.49	67.29	28.23	95.51	4.49	67.29	28.23	95.51									3.3816787927809604	0.19018835142017104	1.5503293790258998	0.6507405065667761	1.7043880329511	15.768887662012801	31.412336261936197	0.8553401418192109	44.4861108714869	1.5172	1.6169	1.7298	1.9028	2.6401	2.7971	1.9852	1.7987	1.6653	1.5715	0
ENCFF000BUT	ChIP-seq	human	y2010	single-ended	2.0	0.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	39.37	42.74	17.89	60.63	39.37	42.74	17.89	60.63									2.4180162758843	0.14956490210297302	1.58851019257111	0.529469825155104	1.38314801385867	18.9496213036822	33.6393119007332	0.696760937877689	40.645596648134706	1.4008	1.5119	1.5986	1.6459	1.5429	1.4972	1.8367	1.8085	1.7224	1.6112	0
ENCFF000ZQQ	ChIP-seq	human	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	8.74	64.38	26.88	91.26	8.74	64.38	26.88	91.26									3.87695591993294	0.225396123757037	1.5340788142921298	0.666206979437314	1.58408762439819	15.9859119783832	31.4121530575142	0.8719458723379978	43.843263629947	1.4437	1.5495	1.679	1.855	2.9881	3.2493	1.9449	1.7393	1.5865	1.519	0
ENCFF539YAN	ChIP-seq	human	y2016	single-ended	2.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	3.18	74.34	22.48	96.82	3.18	74.34	22.48	96.82									2.0022853266684697	0.123048286610651	1.24501851276109	0.449494684394772	1.3078044309496202	15.3275365712832	31.1554425902522	0.6359345411378989	47.753435055942	1.3586	1.4072	1.4908	1.568	1.6027	1.5141	1.5712	1.5039	1.4471	1.3657	0
ENCFF000WZT	ChIP-seq	human	y2012	single-ended	2.0	0.0	1.0	0.0	0.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	32.14	51.13	16.73	67.86	32.14	51.13	16.73	67.86									4.8619034910596	0.293263105950361	1.7094258105774098	0.813019592835598	1.85615807203678	17.1019119505723	31.0055238603576	0.913627368537662	41.44516674807271	1.5685	1.7080000000000002	1.8382	2.1195	3.2764	3.6025	2.3459	1.9742	1.8034	1.6624	0
ENCFF000YBU	ChIP-seq	human	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	2.61	71.76	25.63	97.39	2.61	71.76	25.63	97.39									4.72362654514938	0.280853323819524	1.6348481101439598	0.8223904256483651	1.5573119164514597	16.5302097227346	31.5858128022898	1.0256062012738199	41.8393409524891	1.4413	1.5381	1.6869999999999998	1.9538	3.3074	3.7235	2.2689	1.8302	1.6177	1.5341	0
ENCFF001FLG	ChIP-seq	human	y2011	single-ended	2.0	0.0	0.0	2.0	2.0	0.0	1.0	2.0	2.0	2.0	2.0	0.0	38.69	49.08	12.23	61.31	38.69	49.08	12.23	61.31									22.6870216732579	2.2368731815418	1.37536997301521	3.31958130863664	2.02481394565856	22.9408897442726	18.5780975974995	0.597182928729001	26.2401696473887	1.0076	1.1011	1.3003	2.461	10.9951	25.6409	6.5218	2.1056	1.3389	1.1204	0
ENCFF000ZGC	ChIP-seq	human	y2010	single-ended	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	1.42	80.72	17.86	98.58	1.42	80.72	17.86	98.58									3.4482238145598596	0.154560283038518	1.31607678506561	0.557765396407882	1.27944921799138	17.4223450296693	31.569038435801602	0.7579088879206508	43.4946321495451	1.4903	1.5928	1.7441	1.9103	2.449	2.1891	1.8888	1.7511	1.6612	1.604	0
ENCFF000AHJ	ChIP-seq	human	y2010	single-ended	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	2.29	68.63	29.07	97.71	2.29	68.63	29.07	97.71									2.99207440487055	0.169848667372426	1.53857542092049	0.599996755129937	1.56585260988955	15.637738650052901	31.315733969327898	0.795094567681905	45.3850849547543	1.4776	1.5382	1.6634	1.7972	2.3369	2.4708	1.9101	1.7354	1.6556	1.5299	0
ENCFF001FRB	ChIP-seq	human	y2011	single-ended	2.0	0.0	0.0	2.0	2.0	2.0	1.0	2.0	2.0	0.0	2.0	0.0	31.81	60.38	7.81	68.19	31.81	60.38	7.81	68.19									38.0614406036411	3.79460728350502	1.22353983595926	4.989881514996309	2.2270690272121603	26.648050124338603	10.334386110161699	0.40293521262851095	12.3180902875574	0.675	0.7558	1.0243	2.6051	17.0195	42.8787	8.7086	2.3386	1.193	0.885	0
ENCFF001FSF	ChIP-seq	human	y2011	single-ended	2.0	2.0	0.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	3.56	70.88	25.56	96.44	3.56	70.88	25.56	96.44									3.14160381482617	0.18601799882419698	1.22514609598368	0.7424640601367751	1.6447166768000099	16.3637551315743	26.7460919638416	1.00003517358163	48.95016908443171	1.8073	1.9975	2.1632	2.4589	2.5751	2.6121	2.4894	2.1594	1.9254	1.7798	0
ENCFF720ANW	ChIP-seq	human	y2016	single-ended	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0	5.64	61.85	32.51	94.36	5.64	61.85	32.51	94.36									1.61380169248619	0.112230567133679	0.9516003114552121	0.418146061825296	1.12045909893422	12.5029365630569	26.470307628703498	0.5797211470497421	56.2307969293553	1.1776	1.2323	1.3185	1.4005	1.4715	1.4724	1.4119	1.3255	1.2563	1.2164	0
ENCFF398KLJ	ChIP-seq	human	y2014	single-ended	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	0.0	5.15	73.79	21.06	94.85	5.15	73.79	21.06	94.85									15.4038119818929	1.3379324762203402	1.53824042582274	2.00830579475923	1.8930257053493202	20.569807270183603	24.7063222133777	0.757310787884635	31.785243344509603	1.3123	1.4238	1.6158	2.512	8.1661	15.1419	4.5748	2.0393	1.6133	1.4414	0
ENCFF651VMP	ChIP-seq	human	y2016	single-ended	2.0	2.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	3.03	74.42	22.56	96.97	3.03	74.42	22.56	96.97									3.1851881107104303	0.194434908357359	1.5611502850193	0.6374832021404039	1.72712883439311	15.706694940742901	31.101888955388304	0.799309756075331	45.08672100717279	1.4916	1.5949	1.7251	1.9145	2.3999	2.512	1.9884	1.7839	1.6782	1.5763	0
ENCFF000RGV	ChIP-seq	human	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	9.18	68.41	22.41	90.82	9.18	68.41	22.41	90.82									11.000897439775699	0.408183844067318	1.4889433402910102	0.9422109285980781	1.53855461778141	16.0378538080689	29.8419900979117	1.00442669732079	37.7369392261851	1.3741	1.4766	1.6229	1.9497	6.0919	7.366	2.3089	1.7807	1.5815	1.4828	0
ENCFF000RMO	ChIP-seq	human	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	6.03	59.29	34.68	93.97	6.03	59.29	34.68	93.97									11.1056454208917	0.47782874617737003	1.7687711250603602	1.3048245614035099	2.3579591179784303	15.6152422340254	29.167672621921803	1.08824239497827	37.1138137775632	1.6484	1.791	1.9703	2.2646	5.5121	8.3845	2.5744	2.0883	1.9084	1.8008	0
ENCFF354VZR	ChIP-seq	human	y2014	single-ended	2.0	2.0	2.0	2.0	1.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	23.45	57.05	19.5	76.55	23.45	57.05	19.5	76.55									6.76085263742434	0.37548227911848997	1.79013322330493	0.897289930022347	1.82477562581242	18.353544848467898	30.850248649721898	0.954992797482583	38.1926800086451	1.5716	1.6646	1.8512	2.195	4.2719	4.7605	2.5366	2.0074	1.7834	1.6886	0
ENCFF910NIN	ChIP-seq	human	y2016	single-ended	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	2.13	78.02	19.85	97.87	2.13	78.02	19.85	97.87									4.89935522404812	0.288515692487769	1.90706968671144	0.8151395077094521	1.77258269146358	21.9413227828185	33.9355183962576	0.8948095235231981	33.5456864949803	1.7051	1.853	2.0755	2.5344	3.1165	2.7652	2.9022	2.4311	2.1345	1.9511	0
ENCFF000VRR	ChIP-seq	human	y2012	single-ended	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	4.84	69.5	25.66	95.16	4.84	69.5	25.66	95.16									3.7722147747777903	0.200924272550693	1.5281947011577999	0.631715107561878	1.4127389959219598	16.447683937656	32.3246718916033	0.8459089498546091	42.835947368916	1.3867	1.4847	1.6148	1.7979	2.692	2.789	1.9265	1.6797	1.5721	1.4648	0
ENCFF000RQK	ChIP-seq	human	y2012	single-ended	2.0	2.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	12.75	63.7	23.55	87.25	12.75	63.7	23.55	87.25									4.24882019796557	0.21419359585674397	1.58427639149194	0.711151351892691	1.7878420608366998	15.1330432454417	30.3798257428818	0.8979575986608809	45.04288981497189	1.4916	1.6311	1.7386	1.9034	3.0157	3.0268	1.9964	1.739	1.6721	1.5234	0
ENCFF002BCC	ChIP-seq	human	y2014	single-ended	2.0	0.0	0.0	2.0	1.0	1.0	0.0	2.0	2.0	2.0	2.0	0.0	4.08	71.7	24.22	95.92	4.08	71.7	24.22	95.92									2.3980340323954303	0.136246220549952	1.21485375401072	0.5221598696058309	1.36155724905306	16.2466830832469	30.1396749999749	0.7698162837862981	47.210974507376896	1.5716	1.6491	1.7661	1.9142	1.9553	1.9171	1.8729	1.7798	1.6433	1.5346	0
ENCFF001HXF	ChIP-seq	human	y2011	single-ended	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	2.04	68.59	29.37	97.96	2.04	68.59	29.37	97.96									2.8887022370192796	0.16910119019273903	1.46375368167436	0.6144989326057291	1.62920739262986	15.6950018389375	31.369537266599302	0.8148063340503331	45.355391126290904	1.4693	1.5577	1.6755	1.8227	2.2083	2.3268	1.8704	1.7280000000000002	1.5992	1.5513	0
ENCFF866EMZ	ChIP-seq	human	y2015	single-ended	2.0	2.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	7.02	72.95	20.02	92.98	7.02	72.95	20.02	92.98									3.7666023408137406	0.21957771493533002	1.6966449415201101	0.680984226006255	1.70514080888749	16.034634819301	32.119031147468	0.8069051173441109	42.9704788837239	1.4563	1.5479	1.6804	1.8729	2.6796	2.9167	2.0041	1.7818	1.6557	1.5363	0
ENCFF012ANG	ChIP-seq	human	y2016	single-ended	2.0	2.0	2.0	2.0	1.0	0.0	2.0	2.0	1.0	0.0	2.0	0.0	25.11	59.08	15.8	74.89	25.11	59.08	15.8	74.89									6.141470539708049	0.36035197075075703	2.96490718406192	1.03894736735555	2.3385425787232403	15.851943926804	35.1408966083389	1.16942312305716	34.9935167012004	1.483	1.5748	1.7199	1.9797	3.5815	4.3833	2.3341	1.9267	1.7371	1.6135	0
ENCFF000CVY	ChIP-seq	human	y2010	single-ended	2.0	0.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	40.85	41.28	17.87	59.15	40.85	41.28	17.87	59.15									4.6166568980883	0.24608788508940302	3.99672016636023	0.8808782085765441	3.30422163164698	16.2798376542566	45.663855189523794	1.03523512834306	23.9765072381151	1.6406	1.7384	1.8323	1.8985	1.8253	1.7796	2.0159	2.1384	2.089	1.9762	0
ENCFF001HON	ChIP-seq	human	y2011	single-ended	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	1.72	69.25	29.04	98.28	1.72	69.25	29.04	98.28									2.68844610693181	0.159819040660112	1.43269611782626	0.553235347472133	1.44941783102151	15.5267694359513	31.3319300606745	0.734843287144246	46.1228427723182	1.4006	1.4722	1.5771	1.7369	2.0916	2.1186	1.7563	1.624	1.5679	1.4451	0
ENCFF001GDW	ChIP-seq	human	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0	2.78	86.66	10.56	97.22	2.78	86.66	10.56	97.22									37.9389485879681	3.9462527886852996	1.29306802487918	4.96130417265495	2.3389878751069904	28.734332750039602	9.524625619624329	0.418728740346088	10.8437514406955	0.6569	0.7175	1.0234	2.8422	18.4391	42.9673	9.8787	2.5834	1.2263	0.8841	0
ENCFF000OIJ	ChIP-seq	human	y2012	single-ended	2.0	0.0	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	1.0	43.19	41.24	15.56	56.81	43.19	41.24	15.56	56.81									5.70912870647395	0.28713028902654303	1.7362427954059199	0.788349978228197	1.72184531250732	16.7563290398401	32.041773769893105	0.96849409352043	39.9907060151045	1.3435	1.416	1.5538	1.8028	3.1664	3.5465	1.975	1.6788	1.5474	1.4414	0
