accession	assay	organism	year	runType	FastQC_Basic_Statistics	FastQC_Per_base_sequence_quality	FastQC_Per_tile_sequence_quality	FastQC_Per_sequence_quality_scores	FastQC_Per_base_sequence_content	FastQC_Per_sequence_GC_content	FastQC_Per_base_N_content	FastQC_Sequence_Length_Distribution	FastQC_Sequence_Duplication_Levels	FastQC_Overrepresented_sequences	FastQC_Adapter_Content	FastQC_Kmer_Content	BowtieSE_no_mapping	BowtieSE_uniquely	BowtieSE_multiple	BowtieSE_overall	BowtieMI_no_mapping	BowtieMI_uniquely	BowtieMI_multiple	BowtieMI_overall	BowtiePE_con_no_mapping	BowtiePE_con_uniquely	BowtiePE_con_multiple	BowtiePE_dis_uniquely	BowtiePE_cod_no_mapping	BowtiePE_cod_uniquely	BowtiePE_cod_multiple	BowtiePE_overall	readsAnno_Promoter	readsAnno_5_UTR	readsAnno_3_UTR	readsAnno_1st_Exon	readsAnno_Other_Exon	readsAnno_1st_Intron	readsAnno_Other_Intron	readsAnno_Downstream	readsAnno_Distal_Intergenic	TSS_-4500	TSS_-3500	TSS_-2500	TSS_-1500	TSS_-500	TSS_+500	TSS_+1500	TSS_+2500	TSS_+3500	TSS_+4500	status
ENCFF740ECI	ChIP-seq	human	y2016	single-ended	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	0.0	2.0	0.0	5.21	73.66	21.13	94.79	5.21	73.66	21.13	94.79									2.95258413187459	0.18110966408059198	1.49874074562048	0.577990159066378	1.5829613000978002	15.622558135999501	31.339268973695003	0.764268593638358	45.4805182959273	1.4571	1.5496	1.6545	1.8014	2.2983	2.4036	1.868	1.7052	1.6152	1.5375	0
ENCFF000QWQ	ChIP-seq	human	y2012	single-ended	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	10.82	67.2	21.98	89.18	10.82	67.2	21.98	89.18									6.692480950008741	0.30021230092367607	1.65707893734344	0.7490655626883911	1.60493839635501	16.9454737261187	30.8922600600425	0.8810336761203399	40.2774563903993	1.4878	1.5884	1.7507	2.0242	4.1926	4.8448	2.2522	1.877	1.6914	1.5734	0
ENCFF000REP	ChIP-seq	human	y2012	single-ended	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	4.43	71.71	23.87	95.57	4.43	71.71	23.87	95.57									9.59832398682844	0.318793690327099	1.5647028073826101	0.808640025511568	1.713150264955	16.072489991654198	30.032807796367603	0.8896755852876559	39.00141585168571	1.4803	1.5815	1.7299	2.0069	6.1436	5.8308	2.269	1.8522	1.669	1.5656	0
ENCFF563PNW	ChIP-seq	human	y2017	single-ended	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	15.53	61.56	22.9	84.47	15.53	61.56	22.9	84.47									2.93306608357629	0.17097910592808602	1.47118966634273	0.5591998704243599	1.36601068999028	15.8737244897959	32.1640144152899	0.7314949789439592	44.7303206997085	1.3927	1.4780000000000002	1.5941	1.746	2.2528	2.371	1.8303	1.6533	1.5529	1.4554	0
ENCFF000OKM	ChIP-seq	human	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	0.0	2.0	0.0	24.88	54.48	20.64	75.12	24.88	54.48	20.64	75.12									13.860818684410901	0.554196874896547	1.6866951368888	1.17594845565597	1.92567120203926	17.1633437613798	28.6596442877479	0.995526699109478	33.9781548978714	1.5205	1.6323	1.79	2.1957	7.532	9.7469	2.6521	1.9655	1.7559	1.6322	0
ENCFF856FXU	ChIP-seq	human	y2016	single-ended	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	0.0	2.0	0.0	12.68	64.48	22.84	87.32	12.68	64.48	22.84	87.32									6.11733107626813	0.35154907859782597	1.84091880431412	0.852684594691986	1.8538033504009899	17.2203529737113	31.398696042035	0.9902245053591329	39.3744395746214	1.5915	1.7126	1.9331	2.2172	5.7013	6.511	2.5271	1.9856	1.8135	1.7084	0
ENCFF000VCW	ChIP-seq	human	y2011	single-ended	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	18.83	59.12	22.05	81.17	18.83	59.12	22.05	81.17									3.13921581092587	0.19592741931281601	1.5293802544763702	0.5656883149095561	1.4899863371889999	16.4193430386884	32.6910109959053	0.7823548599900579	43.1870929686026	1.4463	1.5315	1.6579	1.829	3.8771	4.6157	1.9315	1.6694	1.5945	1.4999	0
ENCFF000XXC	ChIP-seq	human	y2012	single-ended	2.0	2.0	0.0	2.0	0.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	6.97	68.74	24.29	93.03	6.97	68.74	24.29	93.03									5.1337627262856795	0.27864504311235605	3.08414898839953	0.995117663010879	2.25083497741302	17.047350503002697	33.6126168539926	1.4340541744838202	36.1634690702994	1.5947	1.7683	1.8883	2.164	2.8704	3.2081	2.3987	2.1367	1.9903	1.8256	0
ENCFF126DDV	ChIP-seq	human	y2017	single-ended	2.0	2.0	2.0	2.0	0.0	1.0	2.0	2.0	2.0	2.0	2.0	1.0	1.5	84.48	14.02	98.5	1.5	84.48	14.02	98.5									12.603711247388699	0.867773120938594	2.15235065429651	1.5072483573505	2.15546563423504	23.1722352794589	30.751383402784	0.856518999870377	25.933313303677398	1.5251	1.7134	1.9777	2.6895	6.6736	8.9784	3.9153	2.6204	2.1357	1.9398	1
ENCFF109ASP	RNA-seq	human	y2016	single-ended	2.0	0.0	2.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	2.0	0.0	17.13	51.04	31.83	82.87	17.13	51.04	31.83	82.87									14.1676062059805	1.66754914893714	39.6182427343561	4.22781279812305	21.8214662290772	1.79558515421378	6.5646410655517	2.22145892577563	7.91563773798493	1.7366	2.8623	3.3709	3.2108	10.6167	23.3902	6.928999999999999	3.8982	2.5621	1.8498	1
ENCFF888RXZ	ChIP-seq	human	y2015	single-ended	2.0	2.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	2.23	72.31	25.46	97.77	2.23	72.31	25.46	97.77									8.42926183839772	0.261378752626725	1.55711115598203	0.6743490644243829	1.5879570957330098	15.4237816107466	30.0505406664144	0.7776423758273359	41.237977439847896	1.4036	1.5071	1.6351	1.8286	5.4821	5.6322	2.0153	1.7203	1.5893	1.5102	0
ENCFF454APQ	DNase-seq	human	y2017	paired-ended	2.0	2.0	0.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0					7.89	75.81	16.3	97.72	7.89	75.81	16.3	30.41	41.49	28.53	29.98	97.72	17.2671270291474	0.650861942751209	1.75973036584984	1.3909826440181001	2.11939065751596	16.454811743787	26.5764924337047	1.37916898480279	32.401434198423	1.4799	1.6409	1.8786	2.4543	10.2502	10.1347	3.2075	2.1028	1.7762	1.6332	0
ENCFF812ISD	ChIP-seq	human	y2016	single-ended	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0	2.34	68.99	28.68	97.66	2.34	68.99	28.68	97.66									2.83298507206433	0.16350942325308	1.46017247769798	0.5907144018574829	1.4813812355010398	15.509459610950598	31.379872080892202	0.788561813934558	45.793343883848706	1.4156	1.5209	1.6326	1.7946	2.0559	2.1409	1.8317	1.6891	1.5908	1.5207	0
ENCFF481ENJ	ChIP-seq	human	y2016	single-ended	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	1.82	74.74	23.43	98.18	1.82	74.74	23.43	98.18									5.1865498006684	0.336516864118096	2.06573611679079	1.08892062794994	1.91737055532837	17.366425669155902	29.129911020952502	1.18823389583992	41.7203354491961	1.7049	1.9253	2.235	2.7764	3.5636	3.6777	3.084	2.5529	2.1637	1.8579	1
ENCFF000ZEK	ChIP-seq	human	y2010	single-ended	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	37.21	42.19	20.6	62.79	37.21	42.19	20.6	62.79									8.28751654541755	0.34319779354139396	1.62754527450787	0.989300126319352	1.99068822893015	15.668737068383699	29.6410273973983	1.04873267641898	40.4032548890827	1.5647	1.6946	1.8581	2.1189	4.5419	5.8238	2.3056	1.9786	1.7817	1.6711	0
ENCFF001NQH	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	5.33	69.31	25.36	94.67	5.33	69.31	25.36	94.67									3.43902162376751	0.298856022490663	1.45913845206556	0.49765452203291	1.51554739971968	13.1054087775158	25.652500627891303	1.4127555112655903	52.6191170632509	1.289	1.4575	1.5972	1.9005	3.7447	5.7792	2.3346	1.934	1.6205	1.4208	0
ENCFF235SEI	ChIP-seq	human	y2016	paired-ended	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					5.87	82.53	11.6	95.84	5.87	82.53	11.6	7.94	76.93	15.76	7.31	95.84	6.83163274622668	0.29663054483037105	1.77836301329562	0.7157074192128129	1.7831310145292198	17.198484790076098	31.167815382992202	0.87944261051111	39.3487924783259	1.7164	1.8287	2.0222	2.3092	4.9225	5.1677	2.4928	2.1168	1.9304	1.7848	0
ENCFF000NBH	ChIP-seq	human	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	0.0	1.0	2.0	2.0	0.0	2.0	0.0	12.21	63.72	24.07	87.79	12.21	63.72	24.07	87.79									5.52187982146654	0.30675990394101804	1.85930362276997	0.899116906360632	2.12696272423756	16.85103501235	31.2976729983765	1.03123327760461	40.1060357328931	1.7054	1.8019	2.0082	2.2846	3.4854	3.9289	2.4962	2.0992	1.8906	1.8138	0
ENCFF957WQF	DNase-seq	human	y2017	paired-ended	2.0	2.0	0.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0					7.1	74.86	18.04	96.53	7.1	74.86	18.04	27.34	67.22	13.14	19.64	96.53	12.8879287524305	0.46382757407174796	1.7212902877537302	1.09697089866073	1.9402276990601999	16.5411418587776	27.732591153849	1.22621560092558	36.389806174471005	1.5195	1.6083	1.841	2.3374	8.9814	8.8719	2.8539	2.0732	1.7804	1.6356	0
ENCFF243GOM	RNA-seq	human	y2016	single-ended	2.0	2.0	2.0	2.0	0.0	1.0	2.0	2.0	0.0	1.0	2.0	0.0	4.94	28.72	66.33	95.06	4.94	28.72	66.33	95.06									14.783208804545	0.520478344383171	20.7439250818856	4.37428290006431	7.95267834822907	4.05550059718267	24.4827799867957	10.6347656458653	12.4523802910491	0.5963	0.7958	1.9546	2.7434	25.1307	41.4333	4.6238	1.0783	0.8902	0.7406	1
ENCFF364QJC	ChIP-seq	mouse	y2016	single-ended	2.0	2.0	0.0	2.0	0.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	5.01	75.74	19.25	94.99	5.01	75.74	19.25	94.99									2.81234562210596	0.361238009252904	1.45387025693492	0.6414104014501629	2.2999988977481003	12.9460487776527	24.8497680761796	1.3463505942640803	53.2889693644115	1.3735	1.5649	1.817	2.2074	2.7519	4.4665	2.65	2.1065	1.8184	1.5306	0
ENCFF000WPN	ChIP-seq	human	y2012	single-ended	2.0	2.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	6.42	69.38	24.2	93.58	6.42	69.38	24.2	93.58									3.0988698620429904	0.164195966164698	1.48727936799738	0.540773644421589	1.28431209786161	16.303383935115303	32.601706342297	0.755686120480562	43.763792663619	1.3817	1.4651	1.5671	1.7593	2.3792	2.4243	1.8546	1.6715	1.5639	1.4548	0
ENCFF563FFY	ChIP-seq	human	y2016	single-ended	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	2.1	69.33	28.56	97.9	2.1	69.33	28.56	97.9									2.91575081214746	0.17950075153944395	2.05744024049262	0.5936555525027071	1.85197905386841	15.357365086548299	35.999648473486	0.725174955150065	40.319485074264996	1.3638	1.4537	1.5136	1.6118	1.7172	1.7421	1.6468	1.6083	1.5435	1.496	0
ENCFF489FQX	ChIP-seq	human	y2015	single-ended	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	1.56	77.06	21.38	98.44	1.56	77.06	21.38	98.44									2.8844899111133997	0.176316532178526	1.43572033345371	0.5627360117665741	1.53030206471414	15.389004039196301	31.044758907626502	0.7377375038313191	46.2389346961195	1.4095	1.5118	1.6048	1.7801	2.2337	2.3228	1.8349	1.7146	1.5823	1.4846	1
ENCFF000WYO	ChIP-seq	human	y2010	single-ended	2.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	2.0	2.0	2.0	0.0	75.24	18.33	6.43	24.76	75.24	18.33	6.43	24.76									3.7006624462510898	0.20307102152371698	1.3832578106367799	0.59603055524528	1.33133281207075	16.2647007620698	31.299704852672896	0.761969165003759	44.459270574525995	1.4609	1.5444	1.653	1.8225	2.5135	2.5989	1.9381	1.7318	1.5868	1.4997	1
ENCFF035BJT	ChIP-seq	human	y2015	paired-ended	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					3.73	81.42	14.84	97.95	3.73	81.42	14.84	13.77	63.55	20.76	15.69	97.95	3.90651535383215	0.217479248221385	1.59991726663564	0.6359113495778671	1.67139646010701	16.2787019378466	30.8415990655997	0.8282461439256371	44.0202331742541	1.6472	1.7333	1.8972	2.1175	2.8956	2.8571	2.0980000000000003	1.953	1.8185	1.6926	0
ENCFF434GVX	DNase-seq	human	y2015	paired-ended	2.0	2.0	1.0	2.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0					47.52	44.03	8.45	63.1	47.52	44.03	8.45	13.07	89.32	4.29	6.39	63.1	5.8525629334658005	0.266414895857369	1.52362316197401	0.695359000117892	1.4137925127741102	16.2415347271414	31.3314598306996	0.8405571336014279	41.8346958043684	1.382	1.4901	1.6444	1.9391	3.8484	3.8168	2.158	1.8091	1.5785	1.4887	1
ENCFF240PXJ	ChIP-seq	human	y2017	paired-ended	2.0	2.0	0.0	2.0	0.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0					17.31	70.39	12.3	98.14	17.31	70.39	12.3	62.59	28.68	25.37	45.96	98.14	2.3849442619767998	0.150872878476548	1.4668645946252001	0.515414920640057	1.58092934457262	14.9331790897471	30.930861391104603	0.7070396557024291	47.32989386315471	1.4724	1.5615	1.6466	1.7686	1.9168	1.9228	1.766	1.6666	1.5769	1.533	1
ENCFF000QQX	ChIP-seq	human	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	0.0	1.0	2.0	2.0	0.0	2.0	0.0	13.23	64.28	22.49	86.77	13.23	64.28	22.49	86.77									7.46063017994022	0.39645274863460295	1.6635448455583	0.9486764523038641	1.9081689280916398	16.9508315702541	30.2394788900536	0.9357376578558192	39.496478727307796	1.5747	1.7346	1.8816	2.1619	4.7051	5.5918	2.5552	2.0146	1.8056	1.7106	0
ENCFF001KIL	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	12.65	63.63	23.72	87.35	12.65	63.63	23.72	87.35									3.27684357147183	0.448250802430506	1.6003189535095	0.671518259079072	3.1504733835315	13.0275349738579	27.6653814320609	1.35948886690756	48.8001897571512	1.2464	1.3813	1.4728	1.6012	3.0576	5.2427	2.0133	1.7459	1.5837	1.4835	0
ENCFF000WZB	ChIP-seq	human	y2010	single-ended	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	34.54	47.98	17.48	65.46	34.54	47.98	17.48	65.46									6.199835072836129	0.32121624241279806	1.6215494113546598	0.83779383300974	1.6666482521436998	16.8637522838194	30.1375765751197	0.8822900166835579	41.469338312620295	1.5687	1.6898	1.845	2.1059	3.7432	4.2207	2.3967	1.9451	1.7648	1.6469	1
ENCFF374ZME	ChIP-seq	human	y2016	paired-ended	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0					5.35	83.35	11.3	97.19	5.35	83.35	11.3	17.77	63.89	22.25	13.85	97.19	4.19697705103199	0.263686526563101	1.78510954949197	0.7056428313742751	1.8412836227956202	17.9030489759537	32.3999794999804	0.928228828454027	39.976043114354894	1.7553	1.8576	2.0403	2.2776	2.8737	2.9954	2.4065	2.1437	2.0034	1.8749	1
ENCFF766JJP	ChIP-seq	human	y2016	paired-ended	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					3.41	79.04	17.55	97.77	3.41	79.04	17.55	4.48	68.54	9.99	21.47	97.77	3.03191220861559	0.16607270854996803	1.7128204092758401	0.585948936427973	1.4747660343452502	16.9474927564031	32.7184436614742	0.8495451929774971	42.5129980919306	1.4892	1.6118	1.7758	1.929	2.0488	1.9882	1.9006	1.8207	1.7201	1.6019	1
ENCFF389LQC	ChIP-seq	human	y2015	single-ended	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	1.86	71.84	26.3	98.14	1.86	71.84	26.3	98.14									4.38198440182248	0.21844409254086103	1.60690504437977	0.629843721370158	1.6200075953850401	16.237233969591802	31.8756404127713	0.7847199687995501	42.645220793339	1.4527	1.5318	1.6705	1.8777	3.5761	3.7303	1.9575	1.7093	1.6226	1.5412	0
ENCFF769ICW	ChIP-seq	human	y2015	single-ended	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	3.78	72.0	24.22	96.22	3.78	72.0	24.22	96.22									7.58174394529723	0.31874071524238595	1.60609171487379	0.7771018457311191	1.64010832513381	16.545679230473198	30.376325251595997	0.8207649574081579	40.3334440142443	1.4427	1.5532	1.7028	2.0208	4.9191	5.3903	2.2716	1.833	1.6557	1.5397	0
ENCFF002BFC	ChIP-seq	human	y2014	single-ended	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	2.55	71.18	26.27	97.45	2.55	71.18	26.27	97.45									6.3476032727674605	0.34120902576457696	1.92293847387799	0.8790315139236609	2.1061672137165	17.7959012329155	31.2538341653155	1.0495853270993	38.3037297746195	1.7117	1.8408	2.0559	2.3416	4.3758	4.8011	2.6089	2.1705	1.9952	1.8073	1
ENCFF523VMP	ChIP-seq	human	y2017	paired-ended	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0					15.64	71.66	12.71	97.9	15.64	71.66	12.71	59.18	32.84	23.57	43.59	97.9	3.07126163620767	0.18126869901817802	1.55412143790335	0.611503994681168	1.72033493282247	14.6607375433342	30.1019207005015	0.774888323729326	47.3239627318021	1.5147	1.5974	1.7	1.837	2.2234	2.2182	1.8846	1.7338	1.649	1.5411	1
ENCFF442EOZ	DNase-seq	human	y2015	paired-ended	2.0	2.0	1.0	2.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0					53.83	38.77	7.41	55.67	53.83	38.77	7.41	11.58	93.13	3.28	3.59	55.67	7.25498352287413	0.32711941070043893	1.51757156241923	0.79700019384854	1.4509361269061798	16.344460777978803	30.5681983393642	0.861212522615663	40.8785175432928	1.3759	1.5041	1.6487	2.0163	4.8182	4.8532	2.3271	1.7907	1.5806	1.4518	0
ENCFF406XFM	ChIP-seq	human	y2016	paired-ended	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	1.0					16.4	70.0	13.6	98.22	16.4	70.0	13.6	61.22	28.03	30.59	41.39	98.22	3.43139574127169	0.213115150521118	1.69850777339351	0.643761256359548	1.75275908946105	16.256049389725302	31.5000383754464	0.8023096761848292	43.7020635476365	1.5425	1.648	1.7651	1.987	4.4304	5.1168	2.161	1.8495	1.6998	1.5925	0
ENCFF000VPL	ChIP-seq	human	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	2.0	62.93	25.62	11.44	37.07	62.93	25.62	11.44	37.07									3.34023827107392	0.18898970143076302	1.5222648736822502	0.657761258227088	1.6228970711161201	15.8459191209291	31.3149747202181	0.849489940838006	44.657465042484596	1.5001	1.6294	1.7616	1.8889	2.5737	2.7516	1.9738	1.796	1.689	1.5717	1
ENCFF000ZHJ	ChIP-seq	human	y2010	single-ended	2.0	0.0	2.0	0.0	0.0	1.0	1.0	2.0	2.0	0.0	2.0	0.0	55.45	34.63	9.92	44.55	55.45	34.63	9.92	44.55									3.41117382492349	0.15755836018184302	1.30608916127678	0.5035609602480561	1.14600744491009	15.945794271779599	30.696627988663103	0.696345372770362	46.13684261524671	1.3855	1.4513	1.5522	1.7437	2.4559	2.3652	1.8707	1.6437	1.4672	1.4117	1
ENCFF342TZT	ChIP-seq	human	y2016	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	1.89	64.28	33.82	98.11	1.89	64.28	33.82	98.11									1.8706975624703601	0.113973194556389	1.02778134540957	0.446588843976057	1.10140378164475	13.8906727047852	27.8927903611241	0.6196217950727579	53.036470410960796	1.3309	1.3903	1.4751	1.6035	1.6866	1.6703	1.5465	1.4323	1.3978	1.3059	0
ENCFF000XHE	ChIP-seq	human	y2012	single-ended	2.0	0.0	1.0	0.0	2.0	0.0	1.0	2.0	2.0	0.0	2.0	0.0	64.27	24.97	10.76	35.73	64.27	24.97	10.76	35.73									8.24346905046705	0.375892935952105	1.5236599492925	0.9208108736035909	1.6943082403239298	16.0247064636338	28.8147045664143	0.9158395500241969	41.4866083702885	1.5015	1.6022	1.7714	2.0896	5.0826	5.9876	2.4105	1.8648	1.7418	1.5953	1
