human_ChIP-seq_single-end_RAW	MLP	chi2-75	1,0,1,1,1,1,1,1,1,1,0,0	{"alpha": 1e-06, "hidden_layer_sizes": [100, 50], "max_iter": 1000, "solver": "sgd"}	0.809	0.164
human_ChIP-seq_single-end_MAP	MLP	No-100	all	{"alpha": 1e-06, "hidden_layer_sizes": [200, 100], "max_iter": 500, "solver": "lbfgs"}	0.826	0.161
human_ChIP-seq_single-end_LOC	RFC	No-100	all	{"criterion": "entropy", "max_depth": 20, "max_features": "auto", "n_estimators": 500}	0.791	0.186
human_ChIP-seq_single-end_TSS	RFC	chi2-75	1,1,1,0,1,1,0,0,1,1	{"criterion": "gini", "max_depth": 10, "max_features": "auto", "n_estimators": 200}	0.695	0.219
human_ChIP-seq_single-end_RAW-MAP	RFC	No-100	all	{"criterion": "gini", "max_depth": 10, "max_features": "sqrt", "n_estimators": 1000}	0.843	0.150
human_ChIP-seq_single-end_RAW-LOC	RFC	No-100	all	{"criterion": "entropy", "max_depth": null, "max_features": "auto", "n_estimators": 1000}	0.897	0.128
human_ChIP-seq_single-end_RAW-TSS	RFC	chi2-50	0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1	{"criterion": "gini", "max_depth": 20, "max_features": "auto", "n_estimators": 100}	0.876	0.140
human_ChIP-seq_single-end_MAP-LOC	RFC	No-100	all	{"criterion": "entropy", "max_depth": null, "max_features": "sqrt", "n_estimators": 500}	0.900	0.126
human_ChIP-seq_single-end_MAP-TSS	RFC	No-100	all	{"criterion": "gini", "max_depth": null, "max_features": "log2", "n_estimators": 1000}	0.867	0.142
human_ChIP-seq_single-end_LOC-TSS	RFC	chi2-75	1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1	{"criterion": "entropy", "max_depth": null, "max_features": "sqrt", "n_estimators": 500}	0.804	0.182
human_ChIP-seq_single-end_RAW-MAP-LOC	RFC	No-100	all	{"criterion": "entropy", "max_depth": 20, "max_features": "auto", "n_estimators": 1000}	0.904	0.121
human_ChIP-seq_single-end_RAW-MAP-TSS	RFC	No-100	all	{"criterion": "entropy", "max_depth": null, "max_features": "log2", "n_estimators": 1000}	0.884	0.133
human_ChIP-seq_single-end_RAW-LOC-TSS	RFC	No-100	all	{"criterion": "gini", "max_depth": null, "max_features": null, "n_estimators": 1000}	0.891	0.130
human_ChIP-seq_single-end_MAP-LOC-TSS	RFC	chi2-75	1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1	{"criterion": "gini", "max_depth": null, "max_features": "auto", "n_estimators": 100}	0.894	0.129
human_ChIP-seq_single-end_RAW-MAP-LOC-TSS	RFC	chi2-75	1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1	{"criterion": "entropy", "max_depth": null, "max_features": "sqrt", "n_estimators": 500}	0.901	0.124
human_ChIP-seq_paired-end_RAW	ETC	RFE-75	1,0,1,1,0,1,1,1,0,1,1,1	{"criterion": "gini", "max_depth": 2, "max_features": 4, "splitter": "best"}	0.657	0.214
human_ChIP-seq_paired-end_MAP	RFC	No-100	all	{"criterion": "gini", "max_depth": 10, "max_features": "auto", "n_estimators": 500}	0.808	0.177
human_ChIP-seq_paired-end_LOC	RFC	No-100	all	{"criterion": "gini", "max_depth": 10, "max_features": "auto", "n_estimators": 500}	0.813	0.177
human_ChIP-seq_paired-end_TSS	MLP	chi2-50	0,0,1,0,1,1,1,0,0,1	{"alpha": 1e-05, "hidden_layer_sizes": [50, 10], "max_iter": 500, "solver": "lbfgs"}	0.769	0.193
human_ChIP-seq_paired-end_RAW-MAP	GBC	chi2-75	1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1	{"criterion": "friedman_mse", "learning_rate": 0.1, "loss": "deviance", "max_depth": 3, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.30000000000000004, "n_estimators": 50, "subsample": 0.85}	0.822	0.174
human_ChIP-seq_paired-end_RAW-LOC	RFC	chi2-75	1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1	{"criterion": "gini", "max_depth": null, "max_features": "log2", "n_estimators": 1000}	0.827	0.169
human_ChIP-seq_paired-end_RAW-TSS	MLP	chi2-75	1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1	{"alpha": 0.001, "hidden_layer_sizes": [50], "max_iter": 100, "solver": "lbfgs"}	0.800	0.178
human_ChIP-seq_paired-end_MAP-LOC	GBC	RFE-75	0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 5, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.2, "n_estimators": 50, "subsample": 1.0}	0.850	0.163
human_ChIP-seq_paired-end_MAP-TSS	RFC	No-100	all	{"criterion": "gini", "max_depth": 20, "max_features": "log2", "n_estimators": 500}	0.824	0.172
human_ChIP-seq_paired-end_LOC-TSS	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.1, "loss": "deviance", "max_depth": 3, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.30000000000000004, "n_estimators": 200, "subsample": 0.85}	0.849	0.160
human_ChIP-seq_paired-end_RAW-MAP-LOC	GBC	RFE-75	0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 8, "max_features": "sqrt", "min_samples_leaf": 0.2, "min_samples_split": 0.30000000000000004, "n_estimators": 200, "subsample": 1.0}	0.847	0.159
human_ChIP-seq_paired-end_RAW-MAP-TSS	RFC	chi2-50	1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1	{"criterion": "gini", "max_depth": 10, "max_features": "auto", "n_estimators": 500}	0.830	0.169
human_ChIP-seq_paired-end_RAW-LOC-TSS	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 3, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.2, "n_estimators": 100, "subsample": 1.0}	0.852	0.159
human_ChIP-seq_paired-end_MAP-LOC-TSS	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 3, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.2, "n_estimators": 50, "subsample": 1.0}	0.864	0.155
human_ChIP-seq_paired-end_RAW-MAP-LOC-TSS	GBC	RFE-75	0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1	{"criterion": "friedman_mse", "learning_rate": 0.1, "loss": "deviance", "max_depth": 3, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.2, "n_estimators": 200, "subsample": 0.85}	0.864	0.155
mouse_ChIP-seq_single-end_RAW	MLP	RFE-50	0,0,0,1,1,1,0,0,1,0,1,1	{"alpha": 0.1, "hidden_layer_sizes": [50], "max_iter": 500, "solver": "lbfgs"}	0.959	0.066
mouse_ChIP-seq_single-end_MAP	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 5, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.1, "n_estimators": 50, "subsample": 0.85}	0.963	0.061
mouse_ChIP-seq_single-end_LOC	MLP	RFE-75	1,0,1,1,0,1,1,0,1	{"alpha": 1e-06, "hidden_layer_sizes": [50, 10], "max_iter": 1000, "solver": "lbfgs"}	0.818	0.163
mouse_ChIP-seq_single-end_TSS	MLP	RFE-75	1,1,0,1,0,1,1,1,1,0	{"alpha": 0.0001, "hidden_layer_sizes": [100], "max_iter": 500, "solver": "lbfgs"}	0.876	0.142
mouse_ChIP-seq_single-end_RAW-MAP	GBC	chi2-75	1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 3, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.4, "n_estimators": 100, "subsample": 0.9}	0.964	0.055
mouse_ChIP-seq_single-end_RAW-LOC	GBC	chi2-75	0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 8, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.4, "n_estimators": 200, "subsample": 1.0}	0.970	0.057
mouse_ChIP-seq_single-end_RAW-TSS	KNN	RFE-75	0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0	{"metric": "manhattan", "n_neighbors": 6, "weights": "distance"}	0.958	0.066
mouse_ChIP-seq_single-end_MAP-LOC	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 8, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.2, "n_estimators": 200, "subsample": 1.0}	0.972	0.051
mouse_ChIP-seq_single-end_MAP-TSS	RFC	chi2-75	1,1,1,1,1,0,0,1,1,1,0,1,0,1	{"criterion": "gini", "max_depth": null, "max_features": "auto", "n_estimators": 200}	0.967	0.062
mouse_ChIP-seq_single-end_LOC-TSS	MLP	RFE-75	1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0	{"alpha": 0.01, "hidden_layer_sizes": [100], "max_iter": 1000, "solver": "lbfgs"}	0.912	0.109
mouse_ChIP-seq_single-end_RAW-MAP-LOC	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 3, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.2, "n_estimators": 100, "subsample": 0.9}	0.975	0.051
mouse_ChIP-seq_single-end_RAW-MAP-TSS	GBC	chi2-50	1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1	{"criterion": "friedman_mse", "learning_rate": 0.1, "loss": "deviance", "max_depth": 8, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.30000000000000004, "n_estimators": 200, "subsample": 0.9}	0.970	0.053
mouse_ChIP-seq_single-end_RAW-LOC-TSS	GBC	chi2-75	0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1	{"criterion": "friedman_mse", "learning_rate": 0.1, "loss": "deviance", "max_depth": 5, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.1, "n_estimators": 200, "subsample": 0.9}	0.964	0.066
mouse_ChIP-seq_single-end_MAP-LOC-TSS	RFC	chi2-75	1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1	{"criterion": "entropy", "max_depth": 10, "max_features": "log2", "n_estimators": 100}	0.980	0.054
mouse_ChIP-seq_single-end_RAW-MAP-LOC-TSS	GBC	chi2-75	1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 5, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.4, "n_estimators": 200, "subsample": 0.9}	0.981	0.051
human_DNase-seq_paired-end_RAW	MLP	chi2-25	1,0,0,1,0,0,0,1,0,0,0,0	{"alpha": 0.0001, "hidden_layer_sizes": [5, 5], "max_iter": 1500, "solver": "lbfgs"}	0.866	0.143
human_DNase-seq_paired-end_MAP	MLP	RFE-50	0,0,1,1,0,1,0,1	{"alpha": 0.001, "hidden_layer_sizes": [200, 100], "max_iter": 1500, "solver": "lbfgs"}	0.939	0.082
human_DNase-seq_paired-end_LOC	SVC	No-100	all	{"C": 10, "gamma": 1}	0.980	0.059
human_DNase-seq_paired-end_TSS	KNN	chi2-75	1,0,0,1,1,1,0,1,1,1	{"metric": "minkowski", "n_neighbors": 5, "weights": "distance"}	0.949	0.092
human_DNase-seq_paired-end_RAW-MAP	RFC	RFE-75	1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0	{"criterion": "entropy", "max_depth": 10, "max_features": null, "n_estimators": 500}	0.961	0.083
human_DNase-seq_paired-end_RAW-LOC	SVC	RFE-50	1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1	{"C": 10, "gamma": 1}	0.997	0.036
human_DNase-seq_paired-end_RAW-TSS	SVC	RFE-50	1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1	{"C": 10, "gamma": 1}	0.985	0.053
human_DNase-seq_paired-end_MAP-LOC	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 3, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.4, "n_estimators": 100, "subsample": 0.9}	0.984	0.041
human_DNase-seq_paired-end_MAP-TSS	GBC	RFE-75	0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 8, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.30000000000000004, "n_estimators": 200, "subsample": 1.0}	0.963	0.058
human_DNase-seq_paired-end_LOC-TSS	SVC	No-100	all	{"C": 10, "gamma": 1}	0.990	0.046
human_DNase-seq_paired-end_RAW-MAP-LOC	GBC	RFE-75	1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 8, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.30000000000000004, "n_estimators": 100, "subsample": 1.0}	0.991	0.038
human_DNase-seq_paired-end_RAW-MAP-TSS	MLP	No-100	all	{"alpha": 0.1, "hidden_layer_sizes": [100, 50], "max_iter": 1500, "solver": "lbfgs"}	0.965	0.060
human_DNase-seq_paired-end_RAW-LOC-TSS	SVC	RFE-50	1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1	{"C": 10, "gamma": 1}	0.995	0.034
human_DNase-seq_paired-end_MAP-LOC-TSS	GBC	RFE-75	0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 5, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.1, "n_estimators": 100, "subsample": 0.85}	0.986	0.043
human_DNase-seq_paired-end_RAW-MAP-LOC-TSS	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 8, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.2, "n_estimators": 200, "subsample": 0.9}	0.989	0.039
mouse_DNase-seq_paired-end_RAW	MLP	No-100	all	{"alpha": 1e-05, "hidden_layer_sizes": [10], "max_iter": 1000, "solver": "lbfgs"}	0.903	0.125
mouse_DNase-seq_paired-end_MAP	MLP	No-100	all	{"alpha": 0.0001, "hidden_layer_sizes": [50], "max_iter": 1000, "solver": "lbfgs"}	0.942	0.063
mouse_DNase-seq_paired-end_LOC	ADT	chi2-25	0,0,0,0,1,0,0,0,1	{"base_estimator__criterion": "entropy", "base_estimator__splitter": "random", "n_estimators": 1}	0.978	0.022
mouse_DNase-seq_paired-end_TSS	MLP	chi2-25	0,0,0,0,1,0,0,0,0,1	{"alpha": 1e-05, "hidden_layer_sizes": [500, 400], "max_iter": 500, "solver": "lbfgs"}	0.994	0.028
mouse_DNase-seq_paired-end_RAW-MAP	GBC	chi2-75	1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 5, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.30000000000000004, "n_estimators": 100, "subsample": 0.85}	0.943	0.064
mouse_DNase-seq_paired-end_RAW-LOC	GBC	RFE-25	0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 3, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.2, "n_estimators": 200, "subsample": 0.85}	0.975	0.038
mouse_DNase-seq_paired-end_RAW-TSS	GBC	chi2-50	1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 3, "max_features": "sqrt", "min_samples_leaf": 0.2, "min_samples_split": 0.1, "n_estimators": 200, "subsample": 0.85}	0.981	0.039
mouse_DNase-seq_paired-end_MAP-LOC	ETC	RFE-75	0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1	{"criterion": "gini", "max_depth": null, "max_features": null, "splitter": "random"}	0.978	0.022
mouse_DNase-seq_paired-end_MAP-TSS	GBC	chi2-75	1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 3, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.1, "n_estimators": 100, "subsample": 0.85}	0.969	0.030
mouse_DNase-seq_paired-end_LOC-TSS	ETC	chi2-50	0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1	{"criterion": "entropy", "max_depth": null, "max_features": null, "splitter": "random"}	0.980	0.020
mouse_DNase-seq_paired-end_RAW-MAP-LOC	MLP	chi2-50	1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1	{"alpha": 1e-06, "hidden_layer_sizes": [200, 100], "max_iter": 500, "solver": "lbfgs"}	0.978	0.033
mouse_DNase-seq_paired-end_RAW-MAP-TSS	MLP	chi2-25	0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1	{"alpha": 1e-06, "hidden_layer_sizes": [200, 100], "max_iter": 500, "solver": "lbfgs"}	0.976	0.024
mouse_DNase-seq_paired-end_RAW-LOC-TSS	ETC	chi2-25	0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1	{"criterion": "entropy", "max_depth": null, "max_features": null, "splitter": "random"}	0.988	0.013
mouse_DNase-seq_paired-end_MAP-LOC-TSS	SVC	chi2-75	1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1	{"C": 10, "gamma": 0.001}	0.996	0.033
mouse_DNase-seq_paired-end_RAW-MAP-LOC-TSS	ADT	chi2-25	0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1	{"base_estimator__criterion": "entropy", "base_estimator__splitter": "random", "n_estimators": 1}	0.978	0.022
human_RNA-seq_single-end_RAW	ETC	chi2-75	1,0,1,1,0,1,1,1,1,1,1,0	{"criterion": "entropy", "max_depth": null, "max_features": 3, "splitter": "random"}	0.978	0.022
human_RNA-seq_single-end_MAP	ETC	No-100	all	{"criterion": "entropy", "max_depth": null, "max_features": 3, "splitter": "best"}	0.965	0.035
human_RNA-seq_single-end_LOC	ETC	No-100	all	{"criterion": "entropy", "max_depth": null, "max_features": null, "splitter": "random"}	1.000	0.000
human_RNA-seq_single-end_TSS	MLP	RFE-75	1,1,1,1,0,0,1,1,1,0	{"alpha": 0.1, "hidden_layer_sizes": [500, 400], "max_iter": 500, "solver": "lbfgs"}	0.944	0.058
human_RNA-seq_single-end_RAW-MAP	MLP	chi2-50	1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0	{"alpha": 0.1, "hidden_layer_sizes": [200, 100], "max_iter": 500, "solver": "lbfgs"}	1.000	0.021
human_RNA-seq_single-end_RAW-LOC	MLP	No-100	all	{"alpha": 0.01, "hidden_layer_sizes": [50, 10], "max_iter": 100, "solver": "lbfgs"}	1.000	0.006
human_RNA-seq_single-end_RAW-TSS	SVC	No-100	all	{"C": 10, "gamma": 0.01}	1.000	0.026
human_RNA-seq_single-end_MAP-LOC	MLP	RFE-75	1,0,0,1,1,1,1,1,0,1,0,1,1	{"alpha": 0.1, "hidden_layer_sizes": [100, 50], "max_iter": 3000, "solver": "lbfgs"}	1.000	0.012
human_RNA-seq_single-end_MAP-TSS	ETC	No-100	all	{"criterion": "gini", "max_depth": null, "max_features": 2, "splitter": "random"}	0.988	0.013
human_RNA-seq_single-end_LOC-TSS	MLP	No-100	all	{"alpha": 0.01, "hidden_layer_sizes": [100, 50], "max_iter": 500, "solver": "lbfgs"}	1.000	0.013
human_RNA-seq_single-end_RAW-MAP-LOC	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 3, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.2, "n_estimators": 50, "subsample": 0.9}	1.000	0.013
human_RNA-seq_single-end_RAW-MAP-TSS	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 8, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.1, "n_estimators": 100, "subsample": 0.9}	1.000	0.018
human_RNA-seq_single-end_RAW-LOC-TSS	MLP	chi2-25	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0	{"alpha": 0.01, "hidden_layer_sizes": [200, 100], "max_iter": 500, "solver": "lbfgs"}	1.000	0.001
human_RNA-seq_single-end_MAP-LOC-TSS	RFC	RFE-75	0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0	{"criterion": "entropy", "max_depth": 5, "max_features": null, "n_estimators": 500}	1.000	0.017
human_RNA-seq_single-end_RAW-MAP-LOC-TSS	MLP	chi2-75	1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1	{"alpha": 0.1, "hidden_layer_sizes": [500, 400], "max_iter": 3000, "solver": "lbfgs"}	0.994	0.013
human_mixedChIP-seq_single-end_RAW	MLP	No-100	all	{"alpha": 0.001, "hidden_layer_sizes": [5, 5], "max_iter": 100, "solver": "lbfgs"}	0.790	0.171
human_mixedChIP-seq_single-end_MAP	RFC	RFE-50	1,0,0,1	{"criterion": "gini", "max_depth": 5, "max_features": null, "n_estimators": 1000}	0.835	0.159
human_mixedChIP-seq_single-end_LOC	RFC	No-100	all	{"criterion": "gini", "max_depth": 20, "max_features": null, "n_estimators": 500}	0.755	0.199
human_mixedChIP-seq_single-end_TSS	MLP	RFE-50	0,1,1,0,0,0,1,1,1,0	{"alpha": 0.001, "hidden_layer_sizes": [500, 400], "max_iter": 1000, "solver": "lbfgs"}	0.723	0.208
human_mixedChIP-seq_single-end_RAW-MAP	RFC	chi2-50	1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0	{"criterion": "gini", "max_depth": 5, "max_features": "log2", "n_estimators": 100}	0.827	0.159
human_mixedChIP-seq_single-end_RAW-LOC	RFC	No-100	all	{"criterion": "gini", "max_depth": null, "max_features": "auto", "n_estimators": 100}	0.890	0.133
human_mixedChIP-seq_single-end_RAW-TSS	RFC	chi2-50	0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1	{"criterion": "entropy", "max_depth": 20, "max_features": "log2", "n_estimators": 200}	0.875	0.138
human_mixedChIP-seq_single-end_MAP-LOC	RFC	No-100	all	{"criterion": "entropy", "max_depth": null, "max_features": "log2", "n_estimators": 200}	0.888	0.131
human_mixedChIP-seq_single-end_MAP-TSS	RFC	chi2-75	1,1,1,1,1,1,0,0,1,1,0,0,1,1	{"criterion": "gini", "max_depth": 10, "max_features": "auto", "n_estimators": 200}	0.872	0.141
human_mixedChIP-seq_single-end_LOC-TSS	RFC	No-100	all	{"criterion": "entropy", "max_depth": 20, "max_features": null, "n_estimators": 200}	0.782	0.190
human_mixedChIP-seq_single-end_RAW-MAP-LOC	RFC	No-100	all	{"criterion": "entropy", "max_depth": 20, "max_features": "log2", "n_estimators": 500}	0.891	0.129
human_mixedChIP-seq_single-end_RAW-MAP-TSS	RFC	chi2-75	1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1	{"criterion": "entropy", "max_depth": null, "max_features": "log2", "n_estimators": 200}	0.879	0.137
human_mixedChIP-seq_single-end_RAW-LOC-TSS	RFC	chi2-75	0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1	{"criterion": "entropy", "max_depth": 20, "max_features": null, "n_estimators": 200}	0.891	0.132
